sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
3,1,showed,verb.perception,11.0,1.0
3,1,showed,verb.perception,11.0,13.0
9,0,got,verb.motion,20.0,20.0
10,0,met,verb.motion,20.0,22.0
10,0,met,verb.motion,20.0,20.0
10,2,begged,verb.communication,22.0,22.0
10,2,begged,verb.communication,22.0,20.0
10,3,take,verb.social,20.0,20.0
10,3,take,verb.social,20.0,22.0
11,0,allowed,verb.communication,20.0,22.0
12,1,said,verb.communication,24.0,24.0
12,1,said,verb.communication,24.0,31.0
12,1,said,verb.communication,24.0,20.0
12,4,tell,verb.communication,24.0,20.0
16,0,faced,verb.motion,25.0,25.0
19,1,saved,verb.contact,25.0,25.0
