clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
a man who was very rich,20,1,11,12,a man who was very rich,male,1.0,primary
Dschu Yung,1,1,8,9,Dschu Yung,male,1.0,primary
the man,25,2,6,8,the man,male,1.0,primary
a girl,22,1,3,4,a girl,female,1.0,secondary
the girl,24,1,2,3,the girl,female,1.0,secondary
the Fire - God,9,3,0,3,the Fire - God,unknown,0.0,secondary
succeeding generations,7,1,1,2,succeeding generations,group/nonbinary,1.0,tertiary
The Fire - God,2,1,0,1,The Fire - God,unknown,0.0,tertiary
a good and honest man,31,1,0,1,a good and honest man,male,1.0,tertiary
the Red Bird,3,1,0,1,the Red Bird,unknown,0.0,tertiary
the Lord of the Holy Southern Mountain,14,1,0,1,the Lord of the Holy Southern Mountain,unknown,0.0,tertiary
Fu Hi,0,1,0,1,Fu Hi,unknown,0.0,tertiary
the Five Ancients,13,1,0,1,the Five Ancients,unknown,0.0,tertiary
"a personification of the Red Lord , who showed himself at the beginning of the world",10,1,0,1,"a personification of the Red Lord , who showed himself at the beginning of the world",unknown,0.0,tertiary
Dschu Yung--his descendants,8,1,0,1,Dschu Yung's descendants,unknown,0.0,tertiary
men,6,1,0,1,men,male,1.0,tertiary
the ruler of men,5,1,0,1,the ruler of men,male,1.0,tertiary
the Magic Welder,4,1,0,1,the Magic Welder,unknown,0.0,tertiary
the Red Lord,11,1,0,1,the Red Lord,unknown,0.0,tertiary
