sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,0,discovered,3,13,86,96,1,0.0,2.0,83.0,85.0,,14.0,29.0,97.0,112.0,,,,,verb.creation,1
1,2,learned,58,65,141,148,,46.0,57.0,129.0,140.0,"1,7",66.0,74.0,149.0,157.0,,,,,verb.cognition,1
1,3,cook,78,82,161,165,,,,,,7,83.0,93.0,166.0,176.0,,,,,verb.consumption,1
2,3,made,89,93,267,271,,,,,,9,94.0,106.0,272.0,284.0,,,,,verb.change,1
3,1,showed,45,51,331,337,11,27.0,39.0,313.0,325.0,"1,13",52.0,59.0,338.0,345.0,60.0,89.0,346.0,375.0,verb.perception,1
4,1,worshiped,16,25,421,430,2,0.0,12.0,405.0,417.0,,,,,,,,,,verb.social,1
8,0,dwelt,37,42,781,786,,,,,,20,43.0,66.0,787.0,810.0,,,,,verb.communication,1
9,0,got,11,14,823,826,20,8.0,10.0,820.0,822.0,20,15.0,29.0,827.0,841.0,,,,,verb.motion,1
10,0,met,7,10,880,883,20,4.0,6.0,877.0,879.0,"22,20",11.0,70.0,884.0,943.0,,,,,verb.motion,1
10,1,dressed,19,26,892,899,22,11.0,17.0,884.0,890.0,,27.0,33.0,900.0,906.0,,,,,verb.body,1
10,2,begged,39,45,912,918,22,11.0,33.0,884.0,906.0,"22,20",46.0,49.0,919.0,922.0,,,,,verb.communication,1
10,3,take,53,57,926,930,20,46.0,49.0,919.0,922.0,"20,22",58.0,61.0,931.0,934.0,,,,,verb.social,1
11,0,allowed,3,10,948,955,20,0.0,2.0,945.0,947.0,22,11.0,36.0,956.0,981.0,,,,,verb.communication,1
11,1,get,18,21,963,966,22,11.0,14.0,956.0,959.0,,22.0,36.0,967.0,981.0,,,,,verb.motion,1
11,3,looking,82,89,1027,1034,,,,,,22,90.0,106.0,1035.0,1051.0,,,,,verb.perception,1
12,1,said,32,36,1085,1089,24,5.0,13.0,1058.0,1066.0,"24,31,20",51.0,133.0,1104.0,1186.0,,,,,verb.communication,1
12,4,tell,115,119,1168,1172,24,108.0,109.0,1161.0,1162.0,20,120.0,123.0,1173.0,1176.0,,,,,verb.communication,1
15,1,arrange,22,29,1276,1283,,,,,,20,30.0,42.0,1284.0,1296.0,,,,,verb.communication,1
15,2,save,47,51,1301,1305,,,,,,20,52.0,64.0,1306.0,1318.0,,,,,verb.possession,1
16,0,faced,20,25,1341,1346,25,12.0,19.0,1333.0,1340.0,25,26.0,42.0,1347.0,1363.0,,,,,verb.motion,1
16,1,drove,47,52,1368,1373,25,12.0,19.0,1333.0,1340.0,,53.0,57.0,1374.0,1378.0,58.0,77.0,1379.0,1398.0,verb.motion,1
17,0,possessed,12,21,1412,1421,25,0.0,3.0,1400.0,1403.0,,,,,,,,,,verb.possession,1
17,1,removed,70,77,1470,1477,25,0.0,65.0,1400.0,1465.0,,78.0,92.0,1478.0,1492.0,,,,,verb.motion,1
19,1,saved,41,46,1697,1702,25,29.0,36.0,1685.0,1692.0,25,47.0,73.0,1703.0,1729.0,,,,,verb.contact,1
