sentence_id,event_id,temporal_rank
0,1,0
1,1,1
1,4,2
2,1,3
1,6,4
3,0,5
3,4,6
3,1,7
3,6,8
3,5,9
4,5,10
4,3,11
4,7,12
4,8,13
5,1,14
4,9,15
5,6,16
5,5,17
5,4,18
6,0,19
5,9,20
8,1,21
8,0,22
8,4,23
9,0,24
9,1,25
9,3,26
9,2,27
11,0,28
11,5,29
11,1,30
11,8,31
11,10,32
11,11,33
12,0,34
11,12,35
12,3,36
12,6,37
12,5,38
12,10,39
12,8,40
13,0,41
13,3,42
13,4,43
13,5,44
13,7,45
13,6,46
13,11,47
13,8,48
14,1,49
14,0,50
13,14,51
15,3,52
15,5,53
15,7,54
15,11,55
15,9,56
16,3,57
17,0,58
17,2,59
17,1,60
17,5,61
18,3,62
19,4,63
21,3,64
21,1,65
21,0,66
21,5,67
21,7,68
22,6,69
22,4,70
23,3,71
23,0,72
24,0,73
25,0,74
24,2,75
27,3,76
27,6,77
28,0,78
31,0,79
29,0,80
31,3,81
31,4,82
33,0,83
32,0,84
33,1,85
33,2,86
33,3,87
34,2,88
34,3,89
35,2,90
35,3,91
35,4,92
36,4,93
36,2,94
38,1,95
38,3,96
39,3,97
39,2,98
40,0,99
40,2,100
40,3,101
42,0,102
41,2,103
42,1,104
43,0,105
43,2,106
43,4,107
43,6,108
44,2,109
44,3,110
45,5,111
45,4,112
45,1,113
45,0,114
46,0,115
46,1,116
46,2,117
46,4,118
46,7,119
46,5,120
47,3,121
46,9,122
47,4,123
48,2,124
48,0,125
49,1,126
48,3,127
49,2,128
49,5,129
49,6,130
49,8,131
49,7,132
50,1,133
50,0,134
50,2,135
50,3,136
50,4,137
52,1,138
51,1,139
52,2,140
52,5,141
53,2,142
53,0,143
53,3,144
54,2,145
53,4,146
54,4,147
54,3,148
54,6,149
55,0,150
55,3,151
55,1,152
55,4,153
56,1,154
56,2,155
57,0,156
56,3,157
57,2,158
57,1,159
58,0,160
58,1,161
58,2,162
58,3,163
59,0,164
61,5,165
61,3,166
62,1,167
62,2,168
62,3,169
62,4,170
63,1,171
64,1,172
64,2,173
64,4,174
66,1,175
64,6,176
67,1,177
67,2,178
67,3,179
68,3,180
68,1,181
68,4,182
69,0,183
69,1,184
69,2,185
71,2,186
71,3,187
71,4,188
71,5,189
72,0,190
72,3,191
72,7,192
72,5,193
72,4,194
73,1,195
73,4,196
73,3,197
74,1,198
74,0,199
74,2,200
74,8,201
74,6,202
74,11,203
74,17,204
74,16,205
75,0,206
75,2,207
75,1,208
75,3,209
76,2,210
76,5,211
76,7,212
76,10,213
76,9,214
77,1,215
78,0,216
77,2,217
78,1,218
78,6,219
80,3,220
80,1,221
79,0,222
81,0,223
81,2,224
81,3,225
81,6,226
81,4,227
81,7,228
82,3,229
82,1,230
82,4,231
83,6,232
83,3,233
83,0,234
84,0,235
85,1,236
85,2,237
85,7,238
86,1,239
86,0,240
87,0,241
87,2,242
87,1,243
89,1,244
89,2,245
89,3,246
90,3,247
90,1,248
93,2,249
91,4,250
91,3,251
91,1,252
93,3,253
93,4,254
93,5,255
93,7,256
93,8,257
94,1,258
93,9,259
94,3,260
95,1,261
95,2,262
95,3,263
95,7,264
95,5,265
96,0,266
96,2,267
96,3,268
97,0,269
97,4,270
97,3,271
97,5,272
97,7,273
97,6,274
97,11,275
97,15,276
97,13,277
98,0,278
98,4,279
98,6,280
98,11,281
98,9,282
98,13,283
101,0,284
98,14,285
101,1,286
101,4,287
101,5,288
101,11,289
101,12,290
102,2,291
102,3,292
102,4,293
102,5,294
102,6,295
102,8,296
