clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the king/The king,2,20,74,94,the king,male,1.0,primary
The prince/the prince,122,12,35,47,The prince,male,1.0,secondary
the prisoner,15,5,39,44,the prisoner,male,1.0,secondary
the lady,118,1,41,42,the lady,female,1.0,secondary
an old woman,33,2,19,21,an old woman,female,1.0,tertiary
the young man/The young man,12,8,12,20,the young man,male,1.0,tertiary
a girl,35,2,13,15,a girl,female,1.0,tertiary
Sir,140,1,13,14,Sir,unknown,0.0,tertiary
an old man,212,1,13,14,an old man,male,1.0,tertiary
the old woman,37,3,10,13,the old woman,female,1.0,tertiary
the princess,104,2,9,11,the princess,female,1.0,tertiary
the lady--My nurse/my nurse,205,3,8,11,the lady's nurse,female,1.0,tertiary
the queen/The queen,148,4,4,8,the queen,female,1.0,tertiary
the old duke,179,1,6,7,the old duke,male,1.0,tertiary
The guards/the guards,50,2,4,6,The guards,group/nonbinary,1.0,tertiary
a number of young nobles,6,1,5,6,a number of young nobles,group/nonbinary,1.0,tertiary
sire/Sire,120,3,2,5,sire,unknown,0.0,tertiary
the youth,59,1,4,5,the youth,unknown,0.0,tertiary
the lady--my father,198,2,2,4,the lady's father,male,1.0,tertiary
his mother,80,1,3,4,his mother,female,1.0,tertiary
everyone,3,2,1,3,everyone,unknown,0.0,tertiary
the false prince,74,1,2,3,the false prince,male,1.0,tertiary
the priest who lives near the door of the prison,191,1,2,3,the priest who lives near the door of the prison,male,1.0,tertiary
the equerry who appeared immediately,86,1,2,3,the equerry who appeared immediately,unknown,0.0,tertiary
the prisoner--his wife,47,2,0,2,the prisoner's wife,female,1.0,tertiary
the young man/The young man--many of his friends,23,1,1,2,the young man's of his friends,group/nonbinary,1.0,tertiary
the priest,44,2,0,2,the priest,unknown,0.0,tertiary
none,27,2,0,2,none,unknown,0.0,tertiary
the king/The king--your highness,161,2,0,2,the king's highness,unknown,0.0,tertiary
the judges,53,2,0,2,the judges,unknown,0.0,tertiary
the assembly,73,1,1,2,the assembly,group/nonbinary,1.0,tertiary
a bride chosen by the king himself,83,1,0,1,a bride chosen by the king himself,male,1.0,tertiary
the king/The king--his newly found son,76,1,0,1,the king's newly found son,unknown,0.0,tertiary
a priest,81,1,0,1,a priest,unknown,0.0,tertiary
"the old woman who had brought him the jewels from his mother , and how he had sworn before a priest to marry her , though he did not want to do it , on account of the difference in their ages , and besides , he would rather receive a bride chosen by the king himself",79,1,0,1,"the old woman who had brought him the jewels from his mother , and how he had sworn before a priest to marry her , though he did not want to do it , on account of the difference in their ages , and besides , he would rather receive a bride chosen by the king himself",female,0.5,tertiary
the equerry,89,1,0,1,the equerry,unknown,0.0,tertiary
king,190,1,0,1,king,male,1.0,tertiary
every man present,189,1,0,1,every man present,male,1.0,tertiary
my son,188,1,0,1,my son,unknown,0.0,tertiary
the beautiful girl playing at ball,72,1,0,1,the beautiful girl playing at ball,female,1.0,tertiary
the nobles,67,1,0,1,the nobles,unknown,0.0,tertiary
the priest who lives near the door of the prison--the old woman who visited him last night,193,1,0,1,the priest who lives near the door of the prison's old woman who visited him last night,female,1.0,tertiary
the old wife,102,1,0,1,the old wife,female,1.0,tertiary
the bride of the prince,90,1,0,1,the bride of the prince,male,1.0,tertiary
each other,93,1,0,1,each other,unknown,0.0,tertiary
the wizard,223,1,0,1,the wizard,unknown,0.0,tertiary
a man,221,1,0,1,a man,male,1.0,tertiary
the lady--a man who would swear to marry me as I was,217,1,0,1,the lady's man who would swear to marry me as I was,male,1.0,tertiary
a wizard,215,1,0,1,a wizard,unknown,0.0,tertiary
"the lady--the only person who cared about me , and we lived together in this city on a small pension allowed me by the king",207,1,0,1,"the lady's only person who cared about me , and we lived together in this city on a small pension allowed me by the king",male,1.0,tertiary
the lady--my parents,202,1,0,1,the lady's parents,unknown,0.0,tertiary
a wicked fairy,201,1,0,1,a wicked fairy,unknown,0.0,tertiary
The king of Granada,197,1,0,1,The king of Granada,male,1.0,tertiary
The prince/the prince--your wife,195,1,0,1,The prince's wife,female,1.0,tertiary
"that beautiful , beautiful creature",116,1,0,1,"that beautiful , beautiful creature",unknown,0.0,tertiary
a girl of fourteen,114,1,0,1,a girl of fourteen,female,1.0,tertiary
a robber,111,1,0,1,a robber,unknown,0.0,tertiary
the ladies - in - waiting whom the king had appointed for her,107,1,0,1,the ladies - in - waiting whom the king had appointed for her,female,0.5,tertiary
my mother,186,1,0,1,my mother,female,1.0,tertiary
a bishop,100,1,0,1,a bishop,unknown,0.0,tertiary
the aged lady,97,1,0,1,the aged lady,female,1.0,tertiary
"the wizened creature , bowed with age",94,1,0,1,"the wizened creature , bowed with age",unknown,0.0,tertiary
the king/The king--your son,187,1,0,1,the king's son,unknown,0.0,tertiary
a prince,160,1,0,1,a prince,male,1.0,tertiary
my grandfather,183,1,0,1,my grandfather,male,1.0,tertiary
The prince/the prince--the gentleman who struck him,137,1,0,1,The prince's gentleman who struck him,male,1.0,tertiary
the prisoner--his companions,31,1,0,1,the prisoner's companions,unknown,0.0,tertiary
wise men of all sorts,25,1,0,1,wise men of all sorts,male,1.0,tertiary
the young man/The young man--his friends,24,1,0,1,the young man's friends,unknown,0.0,tertiary
soldiers,22,1,0,1,soldiers,unknown,0.0,tertiary
the highest judges in the land,18,1,0,1,the highest judges in the land,unknown,0.0,tertiary
the king/The king--his guards,14,1,0,1,the king's guards,unknown,0.0,tertiary
the heir to the crown,139,1,0,1,the heir to the crown,unknown,0.0,tertiary
the king/The king--my judges,138,1,0,1,the king's judges,unknown,0.0,tertiary
the king/The king--my only son,136,1,0,1,the king's only son,unknown,0.0,tertiary
a woman past ninety,41,1,0,1,a woman past ninety,female,1.0,tertiary
the company of young men,11,1,0,1,the company of young men,male,1.0,tertiary
the duke,130,1,0,1,the duke,unknown,0.0,tertiary
The prince/the prince--his grandfather,129,1,0,1,The prince's grandfather,male,1.0,tertiary
the man,127,1,0,1,the man,male,1.0,tertiary
sire/Sire--the gentleman whom you see there,126,1,0,1,sire's gentleman whom you see there,male,1.0,tertiary
the rest,124,1,0,1,the rest,unknown,0.0,tertiary
this gentleman,123,1,0,1,this gentleman,male,1.0,tertiary
a number of young nobles--one amongst them,7,1,0,1,a number of young nobles's amongst them,unknown,0.0,tertiary
"the old crone , who by this time could scarcely be seen , even in the moonlight",40,1,0,1,"the old crone , who by this time could scarcely be seen , even in the moonlight",unknown,0.0,tertiary
Madam,142,1,0,1,Madam,unknown,0.0,tertiary
the king/The king--your queen,182,1,0,1,the king's queen,female,1.0,tertiary
a son,155,1,0,1,a son,unknown,0.0,tertiary
the old duke--his daughter,181,1,0,1,the old duke's daughter,unknown,0.0,tertiary
the king/The king--your chamberlain,180,1,0,1,the king's chamberlain,unknown,0.0,tertiary
