clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The sentry,38,1,25,26,The sentry,male,1.0,primary
The old people/the old people,30,7,19,26,The old people,group/nonbinary,1.0,primary
the herring,56,1,18,19,the herring,unknown,0.0,primary
the old woman,89,3,12,15,the old woman,female,1.0,secondary
the lamp,37,1,12,13,the lamp,unknown,0.0,secondary
a grandfather,60,1,11,12,a grandfather,male,1.0,secondary
the wind,51,4,8,12,the wind,unknown,0.0,secondary
"three persons who wished to recommend themselves to the lamp , for they thought it could give the office to whomsoever it chose--three persons who wished to recommend themselves to the lamp , for they thought it could give the office to whomsoever it chose",43,1,11,12,"three persons who wished to recommend themselves to the lamp , for they thought it could give the office to whomsoever it chose's persons who wished to recommend themselves to the lamp , for they thought it could give the office to whomsoever it chose",group/nonbinary,1.0,secondary
the watchman--His wife/his wife,19,3,6,9,the watchman's wife,female,1.0,secondary
Nature,4,1,8,9,Nature,unknown,0.0,secondary
the watchman,18,4,3,7,the watchman,male,1.0,tertiary
a handsome young man,116,1,5,6,a handsome young man,male,1.0,tertiary
The owner of the room,109,1,3,4,The owner of the room,male,1.0,tertiary
the old lamp,50,1,3,4,the old lamp,unknown,0.0,tertiary
the mayor,10,4,0,4,the mayor,unknown,0.0,tertiary
The third,46,1,3,4,The third,male,1.0,tertiary
the old watchman,61,2,1,3,the old watchman,male,1.0,tertiary
an old dancer at the theater who is dancing for the last time,8,1,2,3,an old dancer at the theater who is dancing for the last time,female,1.0,tertiary
corporation,34,2,0,2,corporation,unknown,0.0,tertiary
the council,11,2,0,2,the council,unknown,0.0,tertiary
others,135,2,0,2,others,unknown,0.0,tertiary
its successor,40,2,0,2,its successor,unknown,0.0,tertiary
The old man,86,1,1,2,The old man,male,1.0,tertiary
a handsome young man--his lady,120,1,0,1,a handsome young man's lady,female,1.0,tertiary
a sailor named Christian,71,1,0,1,a sailor named Christian,unknown,0.0,tertiary
all the kings,74,1,0,1,all the kings,male,1.0,tertiary
emperors,75,1,0,1,emperors,male,1.0,tertiary
the grandfather,78,1,0,1,the grandfather,male,1.0,tertiary
the naked negroes on horseback,90,1,0,1,the naked negroes on horseback,unknown,0.0,tertiary
a robust young man,21,1,0,1,a robust young man,male,1.0,tertiary
a grandfather--his own child,65,1,0,1,a grandfather's own child,unknown,0.0,tertiary
Strangers,96,1,0,1,Strangers,unknown,0.0,tertiary
the old woman--my old man,137,1,0,1,the old woman's old man,male,1.0,tertiary
the inhabitants of one of the suburbs,12,1,0,1,the inhabitants of one of the suburbs,unknown,0.0,tertiary
a poet,111,1,0,1,a poet,unknown,0.0,tertiary
a man of intellect,112,1,0,1,a man of intellect,male,1.0,tertiary
no children,66,1,0,1,no children,unknown,0.0,tertiary
a watchman,25,1,0,1,a watchman,unknown,0.0,tertiary
the other,24,1,0,1,the other,unknown,0.0,tertiary
A young and beautiful woman,122,1,0,1,A young and beautiful woman,female,1.0,tertiary
the herring--all those who love me,134,1,0,1,the herring's those who love me,unknown,0.0,tertiary
such high - born personages,131,1,0,1,such high - born personages,unknown,0.0,tertiary
the wife,29,1,0,1,the wife,female,1.0,tertiary
old lamp,128,1,0,1,old lamp,unknown,0.0,tertiary
those in authority,36,1,0,1,those in authority,unknown,0.0,tertiary
"three persons who wished to recommend themselves to the lamp , for they thought it could give the office to whomsoever it chose's persons who wished to recommend themselves to the lamp , for they thought it could give the office to whomsoever it chose--not one of them",47,1,0,1,"three persons who wished to recommend themselves to the lamp , for they thought it could give the office to whomsoever it chose's persons who wished to recommend themselves to the lamp , for they thought it could give the office to whomsoever it chose's one of them",unknown,0.0,tertiary
a lady,117,1,0,1,a lady,female,1.0,tertiary
the happiest of men,118,1,0,1,the happiest of men,male,1.0,tertiary
The sentry--his successor,39,1,0,1,The sentry's successor,unknown,0.0,tertiary
men,119,1,0,1,men,male,1.0,tertiary
one person,126,1,0,1,one person,unknown,0.0,tertiary
the people from the houses,124,1,0,1,the people from the houses,unknown,0.0,tertiary
the Congress,139,1,0,1,the Congress,unknown,0.0,tertiary
