sentence_id,event_id,temporal_rank
4,3,0
5,3,1
6,3,2
14,0,3
10,2,4
15,0,5
16,4,6
21,1,7
18,1,8
27,1,9
26,1,10
23,4,11
29,3,12
31,1,13
30,0,14
34,3,15
36,1,16
37,2,17
39,2,18
40,4,19
41,3,20
45,0,21
43,0,22
46,3,23
47,2,24
48,6,25
49,5,26
50,5,27
52,1,28
56,1,29
57,4,30
59,0,31
58,1,32
60,0,33
61,2,34
62,5,35
64,1,36
63,2,37
65,3,38
68,0,39
73,6,40
80,0,41
87,7,42
86,5,43
83,1,44
82,0,45
88,2,46
89,2,47
104,7,48
101,3,49
93,0,50
91,3,51
106,2,52
113,3,53
110,3,54
109,4,55
119,0,56
118,1,57
121,1,58
122,1,59
130,2,60
124,0,61
131,1,62
134,5,63
132,4,64
139,3,65
136,3,66
140,1,67
141,1,68
142,2,69
143,6,70
146,0,71
145,2,72
147,3,73
153,0,74
154,0,75
160,0,76
161,0,77
162,0,78
166,0,79
164,1,80
168,1,81
167,1,82
