sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
4,6,forgotten,170,179,500,509,8,133.0,136.0,463.0,466.0,,,,,verb.cognition,2,subject,an old dancer at the theater who is dancing for the last time,1.0,2.0,3.0,female,1.0,tertiary
14,0,had,9,12,1547,1550,18,0.0,8.0,1538.0,1546.0,31.0,44.0,1569.0,1582.0,verb.perception,7,subject,the watchman,4.0,3.0,7.0,male,1.0,tertiary
14,0,had,9,12,1547,1550,19,0.0,8.0,1538.0,1546.0,31.0,44.0,1569.0,1582.0,verb.perception,7,subject,the watchman's wife,3.0,6.0,9.0,female,1.0,secondary
15,0,condescended,5,17,1588,1600,19,1.0,4.0,1584.0,1587.0,,,,,verb.communication,9,subject,the watchman's wife,3.0,6.0,9.0,female,1.0,secondary
16,1,grown,80,85,1765,1770,29,25.0,36.0,1710.0,1721.0,,,,,verb.change,10,subject,the wife,1.0,0.0,1.0,female,1.0,tertiary
16,1,grown,80,85,1765,1770,18,25.0,36.0,1710.0,1721.0,,,,,verb.change,10,subject,the watchman,4.0,3.0,7.0,male,1.0,tertiary
16,4,cleaning,115,123,1800,1808,19,91.0,94.0,1776.0,1779.0,,,,,verb.change,11,subject,the watchman's wife,3.0,6.0,9.0,female,1.0,secondary
18,1,cheated,16,23,1900,1907,30,1.0,5.0,1885.0,1889.0,,,,,verb.social,13,subject,The old people,7.0,19.0,26.0,group/nonbinary,1.0,primary
26,1,thought,40,47,2635,2642,116,1.0,31.0,2596.0,2626.0,,,,,verb.cognition,16,subject,a handsome young man,1.0,5.0,6.0,male,1.0,tertiary
27,1,remember,42,50,2694,2702,37,40.0,41.0,2692.0,2693.0,,,,,verb.cognition,15,subject,the lamp,1.0,12.0,13.0,unknown,0.0,secondary
27,2,had,59,62,2711,2714,116,56.0,58.0,2708.0,2710.0,,,,,verb.possession,14,subject,a handsome young man,1.0,5.0,6.0,male,1.0,tertiary
29,0,read,9,13,2824,2828,116,6.0,8.0,2821.0,2823.0,17.0,24.0,2832.0,2839.0,verb.cognition,18,subject,a handsome young man,1.0,5.0,6.0,male,1.0,tertiary
29,1,kissed,30,36,2845,2851,116,6.0,8.0,2821.0,2823.0,,,,,verb.contact,19,subject,a handsome young man,1.0,5.0,6.0,male,1.0,tertiary
