sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Its feelings were something like those of an old dancer at the theater who is dancing for the last time and knows that on the morrow she will be in her garret, alone and forgotten. ",knows,BEFORE,"The lamp had very great anxiety about the next day, for it knew that it had to appear for the first time at the town hall to be inspected by the mayor and the council, who were to decide whether it was fit for further service; ",appear,4,5,3,3
"The lamp had very great anxiety about the next day, for it knew that it had to appear for the first time at the town hall to be inspected by the mayor and the council, who were to decide whether it was fit for further service; ",appear,BEFORE," whether it was good enough to be used to light the inhabitants of one of the suburbs, or in the country, at some factory. ",light,5,6,3,3
" whether it was good enough to be used to light the inhabitants of one of the suburbs, or in the country, at some factory. ",light,BEFORE,"Whatever might happen, it seemed certain that the lamp would be separated from the watchman and his wife, whose family it looked upon as its own. ",seemed,6,10,3,2
"Whatever might happen, it seemed certain that the lamp would be separated from the watchman and his wife, whose family it looked upon as its own. ",seemed,AFTER,His wife had some little pride in those days; ,had,10,14,2,0
His wife had some little pride in those days; ,had,BEFORE, she condescended to glance at the lamp only when she passed by in the evening--never in the daytime. ,condescended,14,15,0,0
 she condescended to glance at the lamp only when she passed by in the evening--never in the daytime. ,condescended,BEFORE,"But in later years, when all of them--the watchman, the wife, and the lamp--had grown old, she had attended to it, cleaning it and keeping it supplied with oil. ",cleaning,15,16,0,4
"But in later years, when all of them--the watchman, the wife, and the lamp--had grown old, she had attended to it, cleaning it and keeping it supplied with oil. ",cleaning,BEFORE, they had never cheated the lamp of a single drop of the oil provided for it. ,cheated,16,18,4,1
 they had never cheated the lamp of a single drop of the oil provided for it. ,cheated,AFTER,"How many persons it had lighted on their way, and how much it had seen! ",lighted,18,21,1,1
"How many persons it had lighted on their way, and how much it had seen! ",lighted,BEFORE,"None of these thoughts were uttered aloud, however, for the lamp was good and honorable and would not willingly do harm to any one, especially to those in authority. ",do,21,23,1,4
"None of these thoughts were uttered aloud, however, for the lamp was good and honorable and would not willingly do harm to any one, especially to those in authority. ",do,AFTER,"""There was a handsome young man, once,"" thought the lamp; ",thought,23,26,4,1
"""There was a handsome young man, once,"" thought the lamp; ",thought,AFTER," ""it is certainly a long while ago, but I remember that he had a little note, written on pink paper with a gold edge. ",remember,26,27,1,1
" ""it is certainly a long while ago, but I remember that he had a little note, written on pink paper with a gold edge. ",remember,BEFORE,"Twice he read it through, and kissed it, and then looked up at me with eyes that said quite plainly, 'I am the happiest of men!' ",said,27,29,1,3
"Twice he read it through, and kissed it, and then looked up at me with eyes that said quite plainly, 'I am the happiest of men!' ",said,BEFORE,"Only he and I know what was written on this, his first letter from his lady-love. ",know,29,30,3,0
