sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"There lived a hunter in the North, who had a wife and one child. ",had,AFTER,"He spent his days in hunting, and his evenings in relating to his wife the incidents that had befallen him. ",befallen,0,2,1,3
"He spent his days in hunting, and his evenings in relating to his wife the incidents that had befallen him. ",befallen,BEFORE,"As game was very abundant, he found no difficulty in killing as much as they wanted. ",killing,2,3,3,2
"As game was very abundant, he found no difficulty in killing as much as they wanted. ",killing,BEFORE,"One evening during the winter season, it chanced that he remained out longer than usual, and his wife began to fear that some accident had befallen him. ",befallen,3,5,2,5
"One evening during the winter season, it chanced that he remained out longer than usual, and his wife began to fear that some accident had befallen him. ",befallen,BEFORE,"She listened attentively, and at last heard the sound of approaching footsteps. ",heard,5,7,5,1
"She listened attentively, and at last heard the sound of approaching footsteps. ",heard,BEFORE,"Not doubting that it was her husband, she went to the door and beheld two strange females. ",beheld,7,8,1,3
"Not doubting that it was her husband, she went to the door and beheld two strange females. ",beheld,BEFORE,"She bade them enter, and invited them to remain. ",enter,8,9,3,1
"She bade them enter, and invited them to remain. ",enter,BEFORE,She observed that they were total strangers in the country. ,observed,9,10,1,0
She observed that they were total strangers in the country. ,observed,BEFORE,"There was something so peculiar in their looks, air and manner, that she was disturbed by their presence. ",disturbed,10,11,0,2
"There was something so peculiar in their looks, air and manner, that she was disturbed by their presence. ",disturbed,BEFORE,"They sat in a remote part of the lodge, shy and taciturn, and drew their garments about them in such a manner as nearly to hide their faces. ",hide,11,13,2,2
"They sat in a remote part of the lodge, shy and taciturn, and drew their garments about them in such a manner as nearly to hide their faces. ",hide,BEFORE,"So far as she could judge, they were pale, hollow-eyed, and long-visaged, very thin and emaciated. ",judge,13,14,2,1
"So far as she could judge, they were pale, hollow-eyed, and long-visaged, very thin and emaciated. ",judge,BEFORE,"There was but little light in the lodge, as the fire was low, and its fitful flashes, by disclosing their white faces and then dropping them in sudden darkness, served rather to increase than to dispel her fears. ",dispel,14,15,1,6
"There was but little light in the lodge, as the fire was low, and its fitful flashes, by disclosing their white faces and then dropping them in sudden darkness, served rather to increase than to dispel her fears. ",dispel,BEFORE,"The hunter's wife turned around, but seeing nobody save her little child, staring across from under his blanket, she said to herself, ""The boy can not speak; ",speak,15,19,6,6
"The hunter's wife turned around, but seeing nobody save her little child, staring across from under his blanket, she said to herself, ""The boy can not speak; ",speak,BEFORE,"She trembled, and was ready to sink to the earth. ",sink,19,21,6,2
"She trembled, and was ready to sink to the earth. ",sink,BEFORE,"Her husband at this moment entered, and in some measure relieved her alarm. ",relieved,21,22,2,1
"Her husband at this moment entered, and in some measure relieved her alarm. ",relieved,BEFORE,cried the mysterious females; ,cried,22,25,1,0
cried the mysterious females; ,cried,BEFORE," and they immediately ran and pulled off pieces of the whitest fat, which they greedily devoured. ",devoured,25,26,0,2
" and they immediately ran and pulled off pieces of the whitest fat, which they greedily devoured. ",devoured,BEFORE,"The hunter and his wife looked on with astonishment, but remained silent. ",looked,26,27,2,0
"The hunter and his wife looked on with astonishment, but remained silent. ",looked,AFTER,They supposed that their guests might have been stricken with famine. ,stricken,27,28,0,4
They supposed that their guests might have been stricken with famine. ,stricken,BEFORE,The strange females again tore off the fat and devoured it with eagerness. ,devoured,28,30,4,1
The strange females again tore off the fat and devoured it with eagerness. ,devoured,BEFORE,"The third day, the hunter thought that he would anticipate their wants by tying up a share of the hunt, and placing it apart for their express use. ",anticipate,30,31,1,2
"The third day, the hunter thought that he would anticipate their wants by tying up a share of the hunt, and placing it apart for their express use. ",anticipate,BEFORE,"They accepted it, but still appeared dissatisfied, and went to the wife's portion and tore off more. ",accepted,31,32,2,0
"They accepted it, but still appeared dissatisfied, and went to the wife's portion and tore off more. ",accepted,AFTER,"The hunter and his wife were surprised at such rude and unaccountable conduct, but they remained silent, for they respected their guests, and had observed that they had been attended with marked good luck during the sojourn of these mysterious visitors in their lodge. ",observed,32,33,0,5
"The hunter and his wife were surprised at such rude and unaccountable conduct, but they remained silent, for they respected their guests, and had observed that they had been attended with marked good luck during the sojourn of these mysterious visitors in their lodge. ",observed,BEFORE,They never uttered a word during the day. ,uttered,33,36,5,0
They never uttered a word during the day. ,uttered,BEFORE,"At night they would occupy themselves in procuring wood, which they carried to the lodge, and then, restoring the implements exactly where they had found them, resume their places without speaking. ",restoring,36,37,0,4
"At night they would occupy themselves in procuring wood, which they carried to the lodge, and then, restoring the implements exactly where they had found them, resume their places without speaking. ",restoring,BEFORE,They never laughed or jested. ,jested,37,39,4,1
They never laughed or jested. ,jested,BEFORE,"The moment he came in and laid down his day's hunt, as was his custom, before his wife, the two females seized upon the deer and began to tear off the fat in so unceremonious a way that her anger was excited. ",began,39,41,1,4
"The moment he came in and laid down his day's hunt, as was his custom, before his wife, the two females seized upon the deer and began to tear off the fat in so unceremonious a way that her anger was excited. ",began,BEFORE,"She constrained herself, however, in a good degree, but she could not conceal her feelings, though she said but little. ",constrained,41,42,4,0
"She constrained herself, however, in a good degree, but she could not conceal her feelings, though she said but little. ",constrained,BEFORE,"The strange guests observed the state of her mind, and they became uneasy, and withdrew further still into the remote gloom of the lodge. ",observed,42,43,0,0
"The strange guests observed the state of her mind, and they became uneasy, and withdrew further still into the remote gloom of the lodge. ",observed,AFTER,"The good hunter saw the eclipse that was darkening the quiet of his lodge, and carefully inquired of its cause; ",darkening,43,44,0,2
"The good hunter saw the eclipse that was darkening the quiet of his lodge, and carefully inquired of its cause; ",darkening,BEFORE, but his wife denied having used any words of complaining or reproach. ,denied,44,45,2,0
 but his wife denied having used any words of complaining or reproach. ,denied,BEFORE,"They retired to their couches, and the hunter tried to compose himself to sleep, but could not, for the sighs and sobs of the two females were incessant. ",compose,45,46,0,2
"They retired to their couches, and the hunter tried to compose himself to sleep, but could not, for the sighs and sobs of the two females were incessant. ",compose,AFTER,"He arose on his couch and addressed them as follows: ""Tell me,"" said he, ""what is it that gives you pain of mind and causes you to bemoan your presence here. ",bemoan,46,47,2,8
"He arose on his couch and addressed them as follows: ""Tell me,"" said he, ""what is it that gives you pain of mind and causes you to bemoan your presence here. ",bemoan,AFTER,"Has my wife given you offense, or trespassed upon the rights of hospitality?"" ",trespassed,47,48,8,2
"Has my wife given you offense, or trespassed upon the rights of hospitality?"" ",trespassed,BEFORE,They replied in the negative. ,replied,48,49,2,0
They replied in the negative. ,replied,AFTER,"""We have been treated by you with kindness and affection. ",treated,49,50,0,2
"""We have been treated by you with kindness and affection. ",treated,BEFORE,It is not for any slight we have received that we weep. ,weep,50,51,2,3
It is not for any slight we have received that we weep. ,weep,BEFORE,"We come from the other land to test mankind, and to try the sincerity of the living. ",test,51,53,3,1
"We come from the other land to test mankind, and to try the sincerity of the living. ",test,BEFORE,"Often we have heard the bereaved by death say that if the lost could be restored, they would devote their lives to make them happy. ",devote,53,54,1,8
"Often we have heard the bereaved by death say that if the lost could be restored, they would devote their lives to make them happy. ",devote,BEFORE,"We have been moved by the bitter lamentations which have reached the place of the departed, and have come to make proof of the sincerity of those who have lost friends. ",make,54,55,8,8
