sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"There lived a hunter in the North, who had a wife and one child. ",had,BEFORE,"He spent his days in hunting, and his evenings in relating to his wife the incidents that had befallen him. ",relating,0,2,1,1
"He spent his days in hunting, and his evenings in relating to his wife the incidents that had befallen him. ",relating,AFTER,"He spent his days in hunting, and his evenings in relating to his wife the incidents that had befallen him. ",befallen,2,2,1,3
"He spent his days in hunting, and his evenings in relating to his wife the incidents that had befallen him. ",befallen,BEFORE,"As game was very abundant, he found no difficulty in killing as much as they wanted. ",found,2,3,3,1
"As game was very abundant, he found no difficulty in killing as much as they wanted. ",found,BEFORE,"As game was very abundant, he found no difficulty in killing as much as they wanted. ",killing,3,3,1,2
"As game was very abundant, he found no difficulty in killing as much as they wanted. ",killing,BEFORE,"One evening during the winter season, it chanced that he remained out longer than usual, and his wife began to fear that some accident had befallen him. ",chanced,3,5,2,0
"One evening during the winter season, it chanced that he remained out longer than usual, and his wife began to fear that some accident had befallen him. ",chanced,BEFORE,"One evening during the winter season, it chanced that he remained out longer than usual, and his wife began to fear that some accident had befallen him. ",began,5,5,0,2
"One evening during the winter season, it chanced that he remained out longer than usual, and his wife began to fear that some accident had befallen him. ",began,BEFORE,"One evening during the winter season, it chanced that he remained out longer than usual, and his wife began to fear that some accident had befallen him. ",fear,5,5,2,3
"One evening during the winter season, it chanced that he remained out longer than usual, and his wife began to fear that some accident had befallen him. ",fear,AFTER,"One evening during the winter season, it chanced that he remained out longer than usual, and his wife began to fear that some accident had befallen him. ",befallen,5,5,3,5
"One evening during the winter season, it chanced that he remained out longer than usual, and his wife began to fear that some accident had befallen him. ",befallen,BEFORE,"She listened attentively, and at last heard the sound of approaching footsteps. ",listened,5,7,5,0
"She listened attentively, and at last heard the sound of approaching footsteps. ",listened,BEFORE,"She listened attentively, and at last heard the sound of approaching footsteps. ",heard,7,7,0,1
"She listened attentively, and at last heard the sound of approaching footsteps. ",heard,BEFORE,"Not doubting that it was her husband, she went to the door and beheld two strange females. ",doubting,7,8,1,0
"Not doubting that it was her husband, she went to the door and beheld two strange females. ",doubting,BEFORE,"Not doubting that it was her husband, she went to the door and beheld two strange females. ",beheld,8,8,0,3
"Not doubting that it was her husband, she went to the door and beheld two strange females. ",beheld,BEFORE,"She bade them enter, and invited them to remain. ",bade,8,9,3,0
"She bade them enter, and invited them to remain. ",bade,BEFORE,"She bade them enter, and invited them to remain. ",enter,9,9,0,1
"She bade them enter, and invited them to remain. ",enter,BEFORE,"She bade them enter, and invited them to remain. ",invited,9,9,1,2
"She bade them enter, and invited them to remain. ",invited,BEFORE,She observed that they were total strangers in the country. ,observed,9,10,2,0
She observed that they were total strangers in the country. ,observed,BEFORE,"There was something so peculiar in their looks, air and manner, that she was disturbed by their presence. ",disturbed,10,11,0,2
