clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The prince/the prince,9,28,107,135,The prince,male,1.0,primary
the old witch,36,17,42,59,the old witch,female,1.0,secondary
the Swan Maiden/The Swan Maiden/the pretty Swan Maiden,1,12,22,34,the Swan Maiden,female,1.0,tertiary
the king 's son,27,6,24,30,the king 's son,male,1.0,tertiary
the king,5,9,12,21,the king,male,1.0,tertiary
the Swan Maiden,69,2,13,15,the Swan Maiden,female,1.0,tertiary
the youngest son,15,1,10,11,the youngest son,male,1.0,tertiary
the maiden,60,5,4,9,the maiden,female,1.0,tertiary
The prince/the prince--the prettiest girl that he had ever looked upon,19,1,6,7,The prince's prettiest girl that he had ever looked upon,female,1.0,tertiary
a king who had a pear - tree which bore four - and - twenty golden pears,2,1,5,6,a king who had a pear - tree which bore four - and - twenty golden pears,male,1.0,tertiary
the one who draws the water and builds the fire,166,4,2,6,the one who draws the water and builds the fire,female,0.5,tertiary
the old woman,106,1,5,6,the old woman,female,1.0,tertiary
the witch,149,3,3,6,the witch,female,1.0,tertiary
the second son,13,1,4,5,the second son,male,1.0,tertiary
the two elder brothers,137,1,4,5,the two elder brothers,male,1.0,tertiary
king,146,4,0,4,king,male,1.0,tertiary
king 's son,147,4,0,4,king 's son,male,1.0,tertiary
the witch with three eyes,165,1,2,3,the witch with three eyes,female,1.0,tertiary
the woman of honey and barley - meal,104,3,0,3,the woman of honey and barley - meal,female,1.0,tertiary
the king--his people,130,1,2,3,the king's people,group/nonbinary,1.0,tertiary
the thief,10,3,0,3,the thief,unknown,0.0,tertiary
a swan,25,2,0,2,a swan,unknown,0.0,tertiary
servants,127,2,0,2,servants,unknown,0.0,tertiary
The prince/the prince--your sweetheart,173,2,0,2,The prince's sweetheart,unknown,0.0,tertiary
the girl,107,1,0,1,the girl,female,1.0,tertiary
no prince to be found,100,1,0,1,no prince to be found,male,1.0,tertiary
the young prince,138,1,0,1,the young prince,male,1.0,tertiary
the thief who stole the golden pears,139,1,0,1,the thief who stole the golden pears,unknown,0.0,tertiary
scores,126,1,0,1,scores,unknown,0.0,tertiary
the swan,28,1,0,1,the swan,unknown,0.0,tertiary
the pretty Swan Maiden,90,1,0,1,the pretty Swan Maiden,female,1.0,tertiary
the one who found them,178,1,0,1,the one who found them,unknown,0.0,tertiary
the one who builds the fire and draws the water,171,1,0,1,the one who builds the fire and draws the water,unknown,0.0,tertiary
The prince/the prince--my sweetheart,148,1,0,1,The prince's sweetheart,unknown,0.0,tertiary
such a beautiful maiden,21,1,0,1,such a beautiful maiden,female,1.0,tertiary
the second son--his brother,14,1,0,1,the second son's brother,male,1.0,tertiary
the man in the moon,12,1,0,1,the man in the moon,male,1.0,tertiary
"the thief who stole the pear , you shall have half of my kingdom",144,1,0,1,"the thief who stole the pear , you shall have half of my kingdom",unknown,0.0,tertiary
the eldest prince,7,1,0,1,the eldest prince,male,1.0,tertiary
three sons,6,1,0,1,three sons,unknown,0.0,tertiary
the two elder brothers--their father,140,1,0,1,the two elder brothers's father,male,1.0,tertiary
