sentence_id,event_id,temporal_rank
1,1,0
2,0,1
3,0,2
2,5,3
3,1,4
4,3,5
4,1,6
4,8,7
4,5,8
5,3,9
5,1,10
5,5,11
7,2,12
5,7,13
8,2,14
8,0,15
8,6,16
8,3,17
9,1,18
9,5,19
10,1,20
11,0,21
12,2,22
13,3,23
14,3,24
13,4,25
15,1,26
15,2,27
16,2,28
16,4,29
18,2,30
18,3,31
19,0,32
19,4,33
19,2,34
20,1,35
21,1,36
22,0,37
23,0,38
23,3,39
23,1,40
24,0,41
24,2,42
24,3,43
24,5,44
24,7,45
27,0,46
25,4,47
29,1,48
30,0,49
31,1,50
31,2,51
32,1,52
33,1,53
33,3,54
33,4,55
33,5,56
33,6,57
34,0,58
34,3,59
34,1,60
35,0,61
35,1,62
36,3,63
36,1,64
38,3,65
38,1,66
39,1,67
39,0,68
40,2,69
41,0,70
41,3,71
41,1,72
41,4,73
47,0,74
41,5,75
47,1,76
47,2,77
48,1,78
50,0,79
49,0,80
51,0,81
50,3,82
52,0,83
52,5,84
52,3,85
52,2,86
53,0,87
53,1,88
55,0,89
53,4,90
55,3,91
55,1,92
57,1,93
57,2,94
60,2,95
60,3,96
61,1,97
62,1,98
62,2,99
63,0,100
63,1,101
63,2,102
64,0,103
65,0,104
65,1,105
65,2,106
66,0,107
65,6,108
65,3,109
67,1,110
67,0,111
68,5,112
68,4,113
68,6,114
70,0,115
69,1,116
71,6,117
71,5,118
71,0,119
72,1,120
72,8,121
73,0,122
76,0,123
73,3,124
78,0,125
77,4,126
80,2,127
80,1,128
79,1,129
80,3,130
81,1,131
82,1,132
82,2,133
83,4,134
83,0,135
84,0,136
84,1,137
84,2,138
84,3,139
85,0,140
84,6,141
84,4,142
85,1,143
86,4,144
89,0,145
88,1,146
97,0,147
90,0,148
97,4,149
97,3,150
97,6,151
97,7,152
98,2,153
97,8,154
99,1,155
101,0,156
102,1,157
102,2,158
103,2,159
103,3,160
104,0,161
104,1,162
104,5,163
105,0,164
105,1,165
107,0,166
108,1,167
108,2,168
109,1,169
109,4,170
109,2,171
109,5,172
111,0,173
110,5,174
110,2,175
111,1,176
112,1,177
111,2,178
114,0,179
115,1,180
116,2,181
116,0,182
117,0,183
119,2,184
119,0,185
118,0,186
119,3,187
119,4,188
121,1,189
119,5,190
121,4,191
121,6,192
122,0,193
122,1,194
122,3,195
123,0,196
124,1,197
124,4,198
124,2,199
124,7,200
125,0,201
124,8,202
127,0,203
127,1,204
128,3,205
128,4,206
129,0,207
129,1,208
130,1,209
132,1,210
132,0,211
133,0,212
132,2,213
133,1,214
133,2,215
136,0,216
139,0,217
141,0,218
140,3,219
140,1,220
141,1,221
143,0,222
143,2,223
146,1,224
147,0,225
147,1,226
148,1,227
148,3,228
149,0,229
150,0,230
150,1,231
150,3,232
151,0,233
151,1,234
151,2,235
151,3,236
152,0,237
153,0,238
153,1,239
154,2,240
154,0,241
153,2,242
155,2,243
155,0,244
155,3,245
156,1,246
156,0,247
158,2,248
158,0,249
159,1,250
159,0,251
160,1,252
160,2,253
