clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Setanta,14,12,52,64,Setanta,male,1.0,primary
O Culain/Culain,18,9,14,23,O Culain,male,1.0,secondary
Conchubar/Conchubar Mac Nessa,13,10,8,18,Conchubar,male,1.0,tertiary
the boy/The boy,83,7,10,17,the boy,male,1.0,tertiary
Fergus Mac Roy/Fergus,15,8,5,13,Fergus Mac Roy,male,1.0,tertiary
the King,56,8,4,12,the King,male,1.0,tertiary
the smith,115,2,6,8,the smith,male,1.0,tertiary
The strange boy,73,1,6,7,The strange boy,male,1.0,tertiary
the chief warriors of the Red Branch,105,1,5,6,the chief warriors of the Red Branch,group/nonbinary,1.0,tertiary
the boys/The boys,62,4,1,5,the boys,male,1.0,tertiary
Dectera,12,3,2,5,Dectera,female,1.0,tertiary
this mastiff,125,1,3,4,this mastiff,male,1.0,tertiary
Conchubar/Conchubar Mac Nessa--his little nephew,102,1,3,4,Conchubar's little nephew,male,1.0,tertiary
a strange boy,64,1,3,4,a strange boy,male,1.0,tertiary
the High King,35,2,1,3,the High King,male,1.0,tertiary
Setanta--his father,36,3,0,3,Setanta's father,male,1.0,tertiary
Conchubar/Conchubar Mac Nessa--his knights,96,3,0,3,Conchubar's knights,unknown,0.0,tertiary
Cuculain,17,2,1,3,Cuculain,male,1.0,tertiary
O Culain/Culain--one of his apprentices,121,1,1,2,O Culain's of his apprentices,male,1.0,tertiary
the knights,29,1,1,2,the knights,group/nonbinary,1.0,tertiary
the young nobles,61,1,1,2,the young nobles,group/nonbinary,1.0,tertiary
the Red Branch,28,2,0,2,the Red Branch,unknown,0.0,tertiary
a boy,27,2,0,2,a boy,male,1.0,tertiary
the King--my nobles,148,1,1,2,the King's nobles,group/nonbinary,1.0,tertiary
one child,26,1,0,1,one child,unknown,0.0,tertiary
the champion,139,1,0,1,the champion,unknown,0.0,tertiary
"Conchubar/Conchubar Mac Nessa--some of his knights , passing through the park to partake of an entertainment at the house of the armourer",95,1,0,1,"Conchubar's of his knights , passing through the park to partake of an entertainment at the house of the armourer",unknown,0.0,tertiary
"a people altogether given up to the making of weapons and armour , where the sound of the hammer and husky bellows were for ever heard",94,1,0,1,"a people altogether given up to the making of weapons and armour , where the sound of the hammer and husky bellows were for ever heard",unknown,0.0,tertiary
the mastiff,131,1,0,1,the mastiff,unknown,0.0,tertiary
Fergus Mac Roy/Fergus--his pupil,91,1,0,1,Fergus Mac Roy's pupil,unknown,0.0,tertiary
the boys at play,100,1,0,1,the boys at play,male,1.0,tertiary
old and young,90,1,0,1,old and young,unknown,0.0,tertiary
the boy/The boy--his tutor,143,1,0,1,the boy's tutor,unknown,0.0,tertiary
the temperate - minded Tierna,88,1,0,1,the temperate - minded Tierna,unknown,0.0,tertiary
the armourer,99,1,0,1,the armourer,unknown,0.0,tertiary
Conchubar's little nephew--the knights around him,107,1,0,1,Conchubar's little nephew's knights around him,unknown,0.0,tertiary
the Crave Rue,19,1,0,1,the Crave Rue,unknown,0.0,tertiary
"a prince whose patrimony lay along the shores of the Muirnict , and whose capital was Dun Dalgan",23,1,0,1,"a prince whose patrimony lay along the shores of the Muirnict , and whose capital was Dun Dalgan",male,1.0,tertiary
this mastiff--his master,134,1,0,1,this mastiff's master,unknown,0.0,tertiary
the sisters of Conchubar Mac Nessa,22,1,0,1,the sisters of Conchubar Mac Nessa,female,1.0,tertiary
the Irish race,87,1,0,1,the Irish race,unknown,0.0,tertiary
the smith--his people,118,1,0,1,the smith's people,unknown,0.0,tertiary
the King--all thy retinue,155,1,0,1,the King's thy retinue,unknown,0.0,tertiary
O Culain/Culain--his apprentices,122,1,0,1,O Culain's apprentices,unknown,0.0,tertiary
O Culain/Culain--his own people,138,1,0,1,O Culain's own people,unknown,0.0,tertiary
the great mastiff that guarded the house,123,1,0,1,the great mastiff that guarded the house,unknown,0.0,tertiary
the smith--his guests,117,1,0,1,the smith's guests,unknown,0.0,tertiary
the boy/The boy--your own sister,151,1,0,1,the boy's own sister,female,1.0,tertiary
"the great Cuculain , type of Irish chivalry and courage",86,1,0,1,"the great Cuculain , type of Irish chivalry and courage",unknown,0.0,tertiary
each other,70,1,0,1,each other,unknown,0.0,tertiary
the young nobles of Ulster,40,1,0,1,the young nobles of Ulster,unknown,0.0,tertiary
chosen knights,41,1,0,1,chosen knights,unknown,0.0,tertiary
the several knights,43,1,0,1,the several knights,unknown,0.0,tertiary
Setanta--his instructor,45,1,0,1,Setanta's instructor,unknown,0.0,tertiary
martial men,33,1,0,1,martial men,male,1.0,tertiary
tanist of Ulster,46,1,0,1,tanist of Ulster,unknown,0.0,tertiary
Setanta--any of his father 's people,53,1,0,1,Setanta's of his father 's people,male,1.0,tertiary
Setanta--his father 's people,54,1,0,1,Setanta's father 's people,male,1.0,tertiary
the crowd of young nobles,65,1,0,1,the crowd of young nobles,unknown,0.0,tertiary
young nobles,66,1,0,1,young nobles,unknown,0.0,tertiary
none but the very best players,67,1,0,1,none but the very best players,unknown,0.0,tertiary
the rest,68,1,0,1,the rest,unknown,0.0,tertiary
a group,72,1,0,1,a group,unknown,0.0,tertiary
Conchubar/Conchubar Mac Nessa--my uncle,153,1,0,1,Conchubar's uncle,unknown,0.0,tertiary
tall youths,75,1,0,1,tall youths,unknown,0.0,tertiary
The strange boy--his enemies,76,1,0,1,The strange boy's enemies,unknown,0.0,tertiary
one of the Tuatha from the fairy hills of the Boyne,78,1,0,1,one of the Tuatha from the fairy hills of the Boyne,unknown,0.0,tertiary
