sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,4,walked,124.0,130.0,165.0,171.0,10,114.0,123.0,155.0,164.0,,131.0,136.0,172.0,177.0,137.0,157.0,178.0,198.0,verb.motion,1
1,5,talked,162.0,168.0,203.0,209.0,10,114.0,123.0,155.0,164.0,0,169.0,177.0,210.0,218.0,,,,,verb.communication,1
2,1,learnt,7.0,13.0,227.0,233.0,10,0.0,2.0,220.0,222.0,"11,10",14.0,26.0,234.0,246.0,,,,,verb.cognition,1
4,4,stand,188.0,193.0,576.0,581.0,20,167.0,181.0,555.0,569.0,,194.0,201.0,582.0,589.0,202.0,227.0,590.0,615.0,verb.contact,1
6,1,sitting,22.0,29.0,694.0,701.0,22,11.0,17.0,683.0,689.0,,,,,,,,,,verb.contact,1
7,2,hatch,15.0,20.0,730.0,735.0,22,0.0,3.0,715.0,718.0,22,25.0,45.0,740.0,760.0,,,,,verb.body,1
7,5,had,129.0,132.0,844.0,847.0,22,125.0,128.0,840.0,843.0,24,133.0,149.0,848.0,864.0,,,,,verb.possession,1
8,2,sitting,67.0,74.0,933.0,940.0,25,0.0,25.0,866.0,891.0,,75.0,92.0,941.0,958.0,93.0,109.0,959.0,975.0,verb.contact,1
9,1,said,44.0,48.0,1021.0,1025.0,,,,,,1,51.0,54.0,1028.0,1031.0,,,,,verb.communication,1
13,0,said,0.0,4.0,1125.0,1129.0,,,,,,22,5.0,8.0,1130.0,1133.0,,,,,verb.communication,1
14,0,let,18.0,21.0,1249.0,1252.0,27,5.0,17.0,1236.0,1248.0,,22.0,53.0,1253.0,1284.0,,,,,verb.social,1
15,1,said,33.0,37.0,1351.0,1355.0,,1.0,30.0,1319.0,1348.0,28,38.0,56.0,1356.0,1374.0,,,,,verb.communication,1
16,1,suppose,8.0,15.0,1466.0,1473.0,28,4.0,7.0,1462.0,1465.0,,16.0,37.0,1474.0,1495.0,,,,,verb.cognition,1
17,0,said,0.0,4.0,1498.0,1502.0,,,,,,27,5.0,17.0,1503.0,1515.0,,,,,verb.communication,1
19,1,suppose,20.0,27.0,1659.0,1666.0,27,18.0,19.0,1657.0,1658.0,,,,,,,,,,verb.cognition,1
26,0,asked,0.0,5.0,1849.0,1854.0,,,,,,"30,27",6.0,45.0,1855.0,1894.0,,,,,verb.communication,1
27,1,said,47.0,51.0,1943.0,1947.0,,1.0,44.0,1897.0,1940.0,31,52.0,68.0,1948.0,1964.0,,,,,verb.communication,1
30,2,seen,42.0,46.0,2058.0,2062.0,31,9.0,31.0,2025.0,2047.0,,,,,,,,,,verb.perception,1
31,1,comes,59.0,64.0,2122.0,2127.0,"154,155,152",23.0,47.0,2086.0,2110.0,,,,,,,,,,verb.motion,1
31,2,see,68.0,71.0,2131.0,2134.0,,,,,,31,72.0,74.0,2135.0,2137.0,,,,,verb.social,1
32,0,Let,1.0,4.0,2141.0,2144.0,,,,,,32,5.0,40.0,2145.0,2180.0,,,,,verb.communication,1
32,1,look,8.0,12.0,2148.0,2152.0,32,5.0,7.0,2145.0,2147.0,,13.0,40.0,2153.0,2180.0,,,,,verb.perception,1
32,4,said,43.0,47.0,2183.0,2187.0,32,0.0,40.0,2140.0,2180.0,32,48.0,60.0,2188.0,2200.0,,,,,verb.communication,1
34,1,made,6.0,10.0,2248.0,2252.0,,,,,,156,11.0,34.0,2253.0,2276.0,,,,,verb.social,1
34,2,had,42.0,45.0,2284.0,2287.0,32,40.0,41.0,2282.0,2283.0,32,46.0,77.0,2288.0,2319.0,78.0,97.0,2320.0,2339.0,verb.perception,1
34,4,tell,105.0,109.0,2347.0,2351.0,32,99.0,100.0,2341.0,2342.0,28,110.0,113.0,2352.0,2355.0,,,,,verb.communication,1
35,1,get,11.0,14.0,2402.0,2405.0,32,0.0,1.0,2391.0,2392.0,28,15.0,28.0,2406.0,2419.0,,,,,verb.communication,1
36,0,quacked,2.0,9.0,2423.0,2430.0,32,0.0,1.0,2421.0,2422.0,,,,,,,,,,verb.contact,1
36,1,pecked,16.0,22.0,2437.0,2443.0,32,0.0,15.0,2421.0,2436.0,,,,,,,,,,verb.contact,1
37,0,Let,0.0,3.0,2465.0,2468.0,,,,,,32,4.0,18.0,2469.0,2483.0,,,,,verb.social,1
37,1,see,7.0,10.0,2472.0,2475.0,32,4.0,6.0,2469.0,2471.0,,11.0,18.0,2476.0,2483.0,,,,,verb.perception,1
39,0,let,10.0,13.0,2526.0,2529.0,28,1.0,4.0,2517.0,2520.0,158,14.0,47.0,2530.0,2563.0,,,,,verb.social,1
39,2,teach,25.0,30.0,2541.0,2546.0,28,1.0,4.0,2517.0,2520.0,158,31.0,39.0,2547.0,2555.0,,,,,verb.communication,1
40,1,sit,15.0,18.0,2581.0,2584.0,33,5.0,6.0,2571.0,2572.0,,19.0,24.0,2585.0,2590.0,25.0,37.0,2591.0,2603.0,verb.contact,1
40,2,said,40.0,44.0,2606.0,2610.0,33,1.0,37.0,2567.0,2603.0,33,45.0,53.0,2611.0,2619.0,,,,,verb.communication,1
41,1,sat,9.0,12.0,2630.0,2633.0,33,4.0,5.0,2625.0,2626.0,,,,,,,,,,verb.contact,1
41,3,give,36.0,40.0,2657.0,2661.0,33,22.0,23.0,2643.0,2644.0,,41.0,43.0,2662.0,2664.0,,,,,verb.possession,1
42,0,please,17.0,23.0,2699.0,2705.0,2,13.0,16.0,2695.0,2698.0,,,,,,,,,,verb.emotion,1
42,1,said,26.0,30.0,2708.0,2712.0,,,,,,2,31.0,43.0,2713.0,2725.0,,,,,verb.communication,1
46,0,said,0.0,4.0,2783.0,2787.0,,,,,,34,5.0,34.0,2788.0,2817.0,,,,,verb.communication,1
46,1,scrambling,20.0,30.0,2803.0,2813.0,34,5.0,18.0,2788.0,2801.0,,,,,,,,,,verb.motion,1
48,0,looked,9.0,15.0,2854.0,2860.0,2,0.0,8.0,2845.0,2853.0,34,16.0,22.0,2861.0,2867.0,,,,,verb.perception,1
48,3,said,72.0,76.0,2917.0,2921.0,"2,159",25.0,65.0,2870.0,2910.0,,,,,,,,,,verb.communication,1
49,0,look,20.0,24.0,2943.0,2947.0,"160,152",0.0,19.0,2923.0,2942.0,,25.0,34.0,2948.0,2957.0,,,,,verb.perception,1
50,0,suppose,2.0,9.0,2961.0,2968.0,2,0.0,1.0,2959.0,2960.0,,10.0,36.0,2969.0,2995.0,,,,,verb.cognition,1
52,1,go,25.0,27.0,3043.0,3045.0,34,1.0,15.0,3019.0,3033.0,,,,,,,,,,verb.motion,1
52,3,kick,42.0,46.0,3060.0,3064.0,2,32.0,33.0,3050.0,3051.0,34,47.0,50.0,3065.0,3068.0,51.0,61.0,3069.0,3079.0,verb.contact,1
57,0,said,4.0,8.0,3292.0,3296.0,2,0.0,3.0,3288.0,3291.0,39,10.0,51.0,3298.0,3339.0,,,,,verb.communication,1
59,3,swimming,104.0,112.0,3535.0,3543.0,41,77.0,99.0,3508.0,3530.0,,,,,,,,,,verb.motion,1
60,1,said,32.0,36.0,3587.0,3591.0,2,1.0,25.0,3556.0,3580.0,,,,,,,,,,verb.communication,1
61,1,uses,20.0,24.0,3613.0,3617.0,34,6.0,16.0,3599.0,3609.0,34,25.0,33.0,3618.0,3626.0,,,,,verb.consumption,1
63,1,look,34.0,38.0,3717.0,3721.0,,30.0,33.0,3713.0,3716.0,34,39.0,45.0,3722.0,3728.0,46.0,54.0,3729.0,3737.0,verb.perception,1
65,2,take,28.0,32.0,3781.0,3785.0,2,23.0,24.0,3776.0,3777.0,,33.0,36.0,3786.0,3789.0,37.0,40.0,3790.0,3793.0,verb.motion,1
65,3,introduce,60.0,69.0,3813.0,3822.0,2,23.0,24.0,3776.0,3777.0,,70.0,73.0,3823.0,3826.0,,,,,verb.communication,1
65,6,tread,141.0,146.0,3894.0,3899.0,168,130.0,136.0,3883.0,3889.0,,147.0,153.0,3900.0,3906.0,,,,,verb.motion,1
67,2,quarrelling,60.0,71.0,4031.0,4042.0,43,42.0,54.0,4013.0,4025.0,,72.0,119.0,4043.0,4090.0,,,,,verb.communication,1
71,2,see,63.0,66.0,4442.0,4445.0,,59.0,62.0,4438.0,4441.0,32,67.0,100.0,4446.0,4479.0,,,,,verb.cognition,1
71,4,got,73.0,76.0,4452.0,4455.0,32,67.0,70.0,4446.0,4449.0,32,77.0,100.0,4456.0,4479.0,,,,,verb.body,1
72,2,have,81.0,85.0,4562.0,4566.0,172,43.0,67.0,4524.0,4548.0,,,,,,,,,,verb.possession,1
