clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the Duckling,58,9,83,92,the Duckling,male,1.0,primary
The unhappy Duckling/The Duckling/The wretched Duckling/the Duckling,4,12,34,46,The unhappy Duckling,male,1.0,secondary
the Hen,92,3,20,23,the Hen,unknown,0.0,tertiary
the ugly little Duckling,110,1,19,20,the ugly little Duckling,male,1.0,tertiary
the old Duck,32,2,16,18,the old Duck,female,1.0,tertiary
the old Duck/The Duck,2,2,12,14,the old Duck,female,1.0,tertiary
the young ones,28,2,10,12,the young ones,group/nonbinary,1.0,tertiary
the old woman,88,2,10,12,the old woman,female,1.0,tertiary
the young one,34,1,10,11,the young one,male,1.0,tertiary
a Duck,22,1,7,8,a Duck,female,1.0,tertiary
their mother,27,2,6,8,their mother,female,1.0,tertiary
the mother Duck,36,2,6,8,the mother Duck,female,1.0,tertiary
mate,187,1,6,7,mate,unknown,0.0,tertiary
the splendid creatures,127,1,5,6,the splendid creatures,group/nonbinary,1.0,tertiary
the woman/The woman,85,4,2,6,the woman,female,1.0,tertiary
Some little children,135,1,4,5,Some little children,group/nonbinary,1.0,tertiary
the Cat,97,3,2,5,the Cat,male,1.0,tertiary
the stork--his mother,11,4,1,5,the stork's mother,female,1.0,tertiary
an old woman with a cat and a hen,84,1,3,4,an old woman with a cat and a hen,female,1.0,tertiary
their new comrade,69,1,3,4,their new comrade,unknown,0.0,tertiary
the stork,10,1,3,4,the stork,male,1.0,tertiary
the Duck,33,1,3,4,the Duck,unknown,0.0,tertiary
people,173,3,1,4,people,group/nonbinary,1.0,tertiary
Sonny,5,1,2,3,Sonny,male,1.0,tertiary
The Hen/the Hen,6,3,0,3,The Hen,unknown,0.0,tertiary
a labourer,113,1,2,3,a labourer,male,1.0,tertiary
The children/the children,117,2,1,3,The children,group/nonbinary,1.0,tertiary
The poor Duckling,59,1,2,3,The poor Duckling,male,1.0,tertiary
the poor creature,129,1,2,3,the poor creature,male,1.0,tertiary
the old Duck with the rag on her leg--the old Duck with the rag on her leg,48,1,2,3,the old Duck with the rag on her leg's old Duck with the rag on her leg,female,1.0,tertiary
mother,177,3,0,3,mother,female,1.0,tertiary
