sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
0,0,called,verb.communication,4,5
0,0,called,verb.communication,4,0
1,1,wished,verb.emotion,4,4
1,1,wished,verb.emotion,4,6
1,2,share,verb.possession,6,4
3,1,relieve,verb.consumption,4,4
4,2,find,verb.perception,4,4
4,5,left,verb.possession,4,4
5,2,lying,verb.contact,4,12
7,4,began,verb.change,15,4
7,5,see,verb.cognition,15,4
9,0,looked,verb.perception,0,15
9,1,thought,verb.cognition,0,4
9,2,supposed,verb.cognition,4,4
9,5,find,verb.cognition,4,4
10,0,said,verb.communication,1,4
10,1,speaking,verb.communication,4,4
10,1,speaking,verb.communication,4,15
10,3,leave,verb.possession,4,4
12,1,came,verb.motion,4,4
12,2,suspended,verb.motion,4,4
13,2,bringing,verb.contact,4,4
13,3,found,verb.cognition,4,4
13,7,hung,verb.contact,4,4
14,1,saw,verb.perception,4,17
14,1,saw,verb.perception,4,4
16,2,wondering,verb.cognition,15,17
16,2,wondering,verb.cognition,15,15
17,0,exclaimed,verb.communication,4,4
17,1,thought,verb.cognition,4,4
17,4,find,verb.cognition,4,4
18,1,said,verb.communication,3,4
22,0,found,verb.cognition,4,4
24,2,welcomed,verb.communication,24,4
25,0,prepared,verb.change,24,27
26,0,thought,verb.cognition,28,28
27,2,welcomed,verb.emotion,15,28
27,4,prepared,verb.change,15,28
