sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,2,roaming,62,69,62,69,"5,4,0",0.0,40.0,0.0,40.0,,70.0,144.0,70.0,144.0,,,,,verb.motion,1,True
1,2,share,39,44,185,190,6,24.0,35.0,170.0,181.0,4,45.0,57.0,191.0,203.0,,,,,verb.possession,1,True
2,4,provided,135,143,339,347,4,109.0,134.0,313.0,338.0,,,,,,,,,,verb.possession,1,True
3,1,relieve,46,53,523,530,4,11.0,13.0,488.0,490.0,4,54.0,90.0,531.0,567.0,,,,,verb.consumption,1,True
4,5,left,121,125,774,778,4,114.0,116.0,767.0,769.0,4,126.0,136.0,779.0,789.0,,,,,verb.possession,1,True
5,0,looking,8,15,798,805,,,,,,4,19.0,47.0,809.0,837.0,,,,,verb.perception,1,True
6,2,kill,60,64,975,979,,,,,,4,65.0,113.0,980.0,1028.0,,,,,verb.contact,1,True
7,8,brought,161,168,1191,1198,4,136.0,148.0,1166.0,1178.0,,,,,,,,,,verb.contact,1,True
8,0,stumbled,17,25,1217,1225,15,13.0,16.0,1213.0,1216.0,,,,,,,,,,verb.motion,1,True
9,1,thought,42,49,1295,1302,0,0.0,4.0,1253.0,1257.0,4,63.0,110.0,1316.0,1363.0,,,,,verb.cognition,1,True
10,5,feast,82,87,1447,1452,15,74.0,77.0,1439.0,1442.0,,,,,,,,,,verb.consumption,1,True
11,1,departed,31,39,1492,1500,4,0.0,2.0,1461.0,1463.0,,,,,,,,,,verb.motion,1,True
12,2,suspended,61,70,1563,1572,4,58.0,60.0,1560.0,1562.0,4,71.0,81.0,1573.0,1583.0,82.0,91.0,1584.0,1593.0,verb.motion,1,True
13,7,hung,135,139,1758,1762,4,128.0,130.0,1751.0,1753.0,4,140.0,150.0,1763.0,1773.0,,,,,verb.contact,1,True
14,2,sitting,40,47,1815,1822,17,21.0,39.0,1796.0,1814.0,,,,,,,,,,verb.contact,1,True
15,0,arose,4,9,1863,1868,17,0.0,3.0,1859.0,1862.0,,,,,,,,,,verb.change,1,True
16,1,return,18,24,2081,2087,15,0.0,9.0,2063.0,2072.0,,,,,,,,,,verb.motion,1,True
17,1,thought,17,24,2249,2256,4,15.0,16.0,2247.0,2248.0,4,25.0,38.0,2257.0,2270.0,,,,,verb.cognition,1,True
18,3,brought,77,84,2377,2384,4,61.0,69.0,2361.0,2369.0,,,,,,,,,,verb.contact,1,True
19,1,departed,32,40,2419,2427,4,0.0,2.0,2387.0,2389.0,,,,,,,,,,verb.motion,1,True
21,0,returned,18,26,2532,2540,4,15.0,17.0,2529.0,2531.0,,,,,,,,,,verb.motion,1,True
22,2,taken,32,37,2629,2634,,20.0,27.0,2617.0,2624.0,4,38.0,61.0,2635.0,2658.0,,,,,verb.possession,1,True
23,2,sitting,92,99,2752,2759,24,68.0,91.0,2728.0,2751.0,,,,,,,,,,verb.contact,1,True
24,2,welcomed,54,62,2848,2856,24,33.0,36.0,2827.0,2830.0,4,63.0,66.0,2857.0,2860.0,,,,,verb.communication,1,True
25,0,prepared,9,17,2991,2999,24,0.0,3.0,2982.0,2985.0,27,18.0,33.0,3000.0,3015.0,,,,,verb.change,1,True
26,0,thought,8,15,3060,3067,28,0.0,7.0,3052.0,3059.0,28,29.0,55.0,3081.0,3107.0,,,,,verb.cognition,1,True
27,2,welcomed,85,93,3195,3203,15,52.0,61.0,3162.0,3171.0,28,94.0,97.0,3204.0,3207.0,,,,,verb.emotion,1,True
