sentence_id,event_id,temporal_rank
1,1,0
0,2,1
0,0,2
1,2,3
2,3,4
2,2,5
2,4,6
3,0,7
3,1,8
4,5,9
4,2,10
6,2,11
5,2,12
5,0,13
7,8,14
7,2,15
7,4,16
7,5,17
8,0,18
8,1,19
9,0,20
9,2,21
9,1,22
9,5,23
10,1,24
10,0,25
10,3,26
11,1,27
10,5,28
12,2,29
12,1,30
12,3,31
13,0,32
13,1,33
13,2,34
13,7,35
13,3,36
14,0,37
14,2,38
14,1,39
15,3,40
15,8,41
15,0,42
15,5,43
16,1,44
16,4,45
16,2,46
17,1,47
17,0,48
17,4,49
18,0,50
18,3,51
18,1,52
19,1,53
21,0,54
22,2,55
22,0,56
23,2,57
23,0,58
24,0,59
24,1,60
24,2,61
24,5,62
25,0,63
26,0,64
27,2,65
27,4,66
