clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Poor Jose/Jose,0,31,95,126,Poor Jose,male,1.0,primary
the king/The king,35,19,33,52,the king,male,1.0,secondary
The stranger/the stranger,21,5,40,45,The stranger,male,1.0,secondary
the princess,165,5,26,31,the princess,female,1.0,tertiary
"the Princess Bella - Flor , who would have nothing to say to him/Bella - Flor/the Princess Bella - Flor",1,12,13,25,"the Princess Bella - Flor , who would have nothing to say to him",female,1.0,tertiary
the man,20,3,18,21,the man,male,1.0,tertiary
the horse,93,7,10,17,the horse,male,1.0,tertiary
a poor woman,42,1,9,10,a poor woman,female,1.0,tertiary
the wanderer,23,1,8,9,the wanderer,male,1.0,tertiary
the old king,135,1,8,9,the old king,male,1.0,tertiary
the ants,163,3,5,8,the ants,group/nonbinary,1.0,tertiary
the son who stayed at home,13,1,5,6,the son who stayed at home,male,1.0,tertiary
the husband,47,1,4,5,the husband,male,1.0,tertiary
the Princess Bella - Flor,167,1,4,5,the Princess Bella - Flor,female,1.0,tertiary
the scoundrel--my brother,152,2,3,5,the scoundrel's brother,male,1.0,tertiary
The stranger/the stranger--my father,143,1,3,4,The stranger's father,male,1.0,tertiary
the rich brother,22,1,3,4,the rich brother,male,1.0,tertiary
Poor Jose/Jose--his friend,116,2,2,4,Poor Jose's friend,male,1.0,tertiary
the scoundrel,67,1,3,4,the scoundrel,male,1.0,tertiary
the king/The king--his majesty,78,2,2,4,the king's majesty,unknown,0.0,tertiary
the elder/The elder,7,2,2,4,the elder,male,1.0,tertiary
the young man,60,1,2,3,the young man,male,1.0,tertiary
others,164,3,0,3,others,unknown,0.0,tertiary
the traitor,75,1,2,3,the traitor,unknown,0.0,tertiary
the younger son--his father,12,3,0,3,the younger son's father,male,1.0,tertiary
the younger son,10,1,2,3,the younger son,male,1.0,tertiary
the younger brother,53,1,2,3,the younger brother,male,1.0,tertiary
the king/The king--your majesty,156,2,0,2,the king's majesty,unknown,0.0,tertiary
everyone,58,2,0,2,everyone,unknown,0.0,tertiary
knave,3,1,1,2,knave,unknown,0.0,tertiary
two sons,6,1,1,2,two sons,group/nonbinary,1.0,tertiary
a poor woman--her husband,43,1,1,2,a poor woman's husband,male,1.0,tertiary
the miser,36,1,1,2,the miser,male,1.0,tertiary
men,132,1,1,2,men,male,1.0,tertiary
the landlord,29,1,1,2,the landlord,male,1.0,tertiary
The,95,1,0,1,The,unknown,0.0,tertiary
the little fish,98,1,0,1,the little fish,unknown,0.0,tertiary
the Princess Bella - Flor feeding her hens,100,1,0,1,the Princess Bella - Flor feeding her hens,female,1.0,tertiary
a woman,169,1,0,1,a woman,female,1.0,tertiary
the king/The king--his beloved,111,1,0,1,the king's beloved,unknown,0.0,tertiary
Jacob,4,1,0,1,Jacob,unknown,0.0,tertiary
a hunter,92,1,0,1,a hunter,unknown,0.0,tertiary
"the Princess Bella - Flor , who would have nothing to say to him/Bella - Flor/the Princess Bella - Flor--the bandit who had carried her off had been fried in oil",127,1,0,1,"the Princess Bella - Flor , who would have nothing to say to him's bandit who had carried her off had been fried in oil",female,1.0,tertiary
a youth so young and handsome,133,1,0,1,a youth so young and handsome,unknown,0.0,tertiary
king,136,1,0,1,king,male,1.0,tertiary
the white horse,86,1,0,1,the white horse,unknown,0.0,tertiary
a man who had two sons,5,1,0,1,a man who had two sons,male,1.0,tertiary
the king/The king--the servant who ran to obey his orders,77,1,0,1,the king's servant who ran to obey his orders,unknown,0.0,tertiary
"the Princess Bella - Flor , who would have nothing to say to him/Bella - Flor/the Princess Bella - Flor--the man who will bring her to me",158,1,0,1,"the Princess Bella - Flor , who would have nothing to say to him's man who will bring her to me",female,0.5,tertiary
a stranger,17,1,0,1,a stranger,unknown,0.0,tertiary
the man--a person I have never known,138,1,0,1,the man's person I have never known,unknown,0.0,tertiary
the man--your brother,139,1,0,1,the man's brother,male,1.0,tertiary
the man whose name was written inside,30,1,0,1,the man whose name was written inside,male,1.0,tertiary
The debtor,31,1,0,1,The debtor,unknown,0.0,tertiary
"an old miser , who lived at the other end of the village",32,1,0,1,"an old miser , who lived at the other end of the village",unknown,0.0,tertiary
a rich man,39,1,0,1,a rich man,male,1.0,tertiary
The stranger/the stranger--a creditor whom he could not pay,44,1,0,1,The stranger's creditor whom he could not pay,unknown,0.0,tertiary
a poor woman--your husband,146,1,0,1,a poor woman's husband,male,1.0,tertiary
a servant,49,1,0,1,a servant,unknown,0.0,tertiary
The stranger/the stranger--his master,51,1,0,1,The stranger's master,unknown,0.0,tertiary
a gentleman of the bedchamber,52,1,0,1,a gentleman of the bedchamber,male,1.0,tertiary
"The stranger/the stranger--his brother , whom he had so ill - used",56,1,0,1,"The stranger's brother , whom he had so ill - used",male,1.0,tertiary
the new - comer,62,1,0,1,the new - comer,unknown,0.0,tertiary
the Lord High Chamberlain,68,1,0,1,the Lord High Chamberlain,unknown,0.0,tertiary
sire,154,1,0,1,sire,unknown,0.0,tertiary
the Princess Bella - Flor-,2,1,0,1,the Princess Bella - Flor-,female,1.0,tertiary
Poor Jose/Jose--that unhappy man for whom you spent all your fortune,176,1,0,1,Poor Jose's unhappy man for whom you spent all your fortune,male,1.0,tertiary
