sentence_id,event_id,temporal_rank
1,0,0
2,0,1
2,1,2
3,0,3
4,0,4
4,1,5
4,2,6
5,0,7
4,3,8
6,0,9
7,0,10
9,0,11
8,1,12
11,2,13
10,0,14
13,0,15
14,1,16
14,3,17
18,0,18
16,1,19
19,0,20
19,1,21
21,0,22
21,1,23
21,2,24
24,1,25
22,0,26
21,3,27
25,1,28
25,2,29
26,1,30
27,0,31
27,1,32
28,1,33
30,0,34
30,1,35
30,2,36
32,0,37
32,1,38
33,0,39
32,2,40
33,1,41
34,1,42
35,0,43
36,0,44
39,0,45
39,1,46
39,2,47
41,0,48
43,0,49
42,0,50
45,0,51
48,0,52
48,1,53
49,0,54
49,1,55
49,2,56
52,0,57
51,2,58
50,1,59
57,1,60
53,2,61
53,1,62
58,0,63
58,4,64
