clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Tom/Tom Kitten/Thomas,2,11,11,22,Tom,male,1.0,primary
Mrs. Tabitha Twitchit/Mrs. Tabitha/Tabitha Twitchit,4,5,14,19,Mrs. Tabitha Twitchit,female,1.0,primary
the three kittens,17,1,14,15,the three kittens,group/nonbinary,1.0,primary
three little kittens,11,1,9,10,three little kittens,group/nonbinary,1.0,secondary
Moppet,3,8,0,8,Moppet,unknown,0.0,secondary
Mr. Drake Puddle - Duck,8,4,4,8,Mr. Drake Puddle - Duck,male,1.0,secondary
Mittens,1,6,0,6,Mittens,unknown,0.0,tertiary
Jemima/Jemima Puddle - Duck,7,3,0,3,Jemima,unknown,0.0,tertiary
Rebeccah Puddle - Duck/Rebeccah,6,3,0,3,Rebeccah Puddle - Duck,unknown,0.0,tertiary
the two duck - birds,24,1,1,2,the two duck - birds,unknown,0.0,tertiary
the Puddle - Ducks,10,1,1,2,the Puddle - Ducks,group/nonbinary,1.0,tertiary
Tom/Tom Kitten/Thomas--His mother,16,1,0,1,Tom's mother,female,1.0,tertiary
Sally Henny Penny,5,1,0,1,Sally Henny Penny,unknown,0.0,tertiary
the three Puddle - Ducks,22,1,0,1,the three Puddle - Ducks,unknown,0.0,tertiary
Mrs. Tabitha Twitchit/Mrs. Tabitha/Tabitha Twitchit--her son,15,1,0,1,Mrs. Tabitha Twitchit's son,unknown,0.0,tertiary
the fine company,14,1,0,1,the fine company,unknown,0.0,tertiary
friends,13,1,0,1,friends,unknown,0.0,tertiary
three little kittens--their mother,12,1,0,1,three little kittens's mother,female,1.0,tertiary
"Moppet-""Come",9,1,0,1,"Moppet-""Come",unknown,0.0,tertiary
Mrs. Tabitha Twitchit/Mrs. Tabitha/Tabitha Twitchit--My friends,37,1,0,1,Mrs. Tabitha Twitchit's friends,unknown,0.0,tertiary
Mrs. Tabitha Twitchit/Mrs. Tabitha/Tabitha Twitchit--her friends,32,1,0,1,Mrs. Tabitha Twitchit's friends,unknown,0.0,tertiary
the tea party,33,1,0,1,the tea party,unknown,0.0,tertiary
children,36,1,0,1,children,unknown,0.0,tertiary
