sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
2,1,called,51,57,350,356,12,44.0,46.0,343.0,345.0,,,,,verb.communication,True,1,subject,Hohodemi,5.0,6.0,11.0,male,1.0,tertiary
3,1,surpassed,60,69,475,484,33,53.0,55.0,468.0,470.0,,,,,verb.social,True,2,subject,Hohodemi's elder brother,2.0,2.0,4.0,male,1.0,tertiary
4,0,led,18,21,593,596,36,0.0,12.0,575.0,587.0,35.0,83.0,610.0,658.0,verb.motion,True,3,subject,The brothers,1.0,1.0,2.0,male,1.0,tertiary
5,4,return,179,185,953,959,288,175.0,178.0,949.0,952.0,,,,,verb.motion,True,4,subject,The Skillful Fisher's brother,10.0,14.0,24.0,male,1.0,tertiary
9,5,fish,56,60,1356,1360,16,42.0,43.0,1342.0,1343.0,,,,,verb.consumption,True,6,subject,The Skillful Fisher,14.0,50.0,64.0,male,1.0,tertiary
10,2,answered,104,112,1478,1486,16,101.0,103.0,1475.0,1477.0,,,,,verb.communication,True,7,subject,The Skillful Fisher,14.0,50.0,64.0,male,1.0,tertiary
13,3,try,81,84,1713,1716,42,44.0,65.0,1676.0,1697.0,,,,,verb.social,True,10,subject,the two brothers,2.0,1.0,3.0,male,1.0,tertiary
14,1,knew,49,53,1832,1836,17,32.0,48.0,1815.0,1831.0,,,,,verb.cognition,True,9,subject,the Happy Hunter,47.0,266.0,313.0,male,1.0,primary
15,0,took,17,21,1949,1953,17,0.0,16.0,1932.0,1948.0,,,,,verb.motion,True,11,subject,the Happy Hunter,47.0,266.0,313.0,male,1.0,primary
16,0,baited,3,9,2061,2067,17,0.0,2.0,2058.0,2060.0,,,,,verb.contact,True,12,subject,the Happy Hunter,47.0,266.0,313.0,male,1.0,primary
17,3,longed,75,81,2193,2199,17,0.0,2.0,2118.0,2120.0,,,,,verb.emotion,True,13,subject,the Happy Hunter,47.0,266.0,313.0,male,1.0,primary
19,9,help,152,156,2521,2525,17,139.0,141.0,2508.0,2510.0,,,,,verb.social,True,15,subject,the Happy Hunter,47.0,266.0,313.0,male,1.0,primary
20,1,sat,43,46,2601,2604,17,40.0,42.0,2598.0,2600.0,60.0,124.0,2618.0,2682.0,verb.contact,True,14,subject,the Happy Hunter,47.0,266.0,313.0,male,1.0,primary
22,1,caught,14,20,2752,2758,17,7.0,9.0,2745.0,2747.0,,,,,verb.contact,True,16,subject,the Happy Hunter,47.0,266.0,313.0,male,1.0,primary
23,4,lost,78,82,2856,2860,17,71.0,73.0,2849.0,2851.0,92.0,135.0,2870.0,2913.0,verb.possession,True,17,subject,the Happy Hunter,47.0,266.0,313.0,male,1.0,primary
24,6,lost,98,102,3013,3017,17,87.0,90.0,3002.0,3005.0,,,,,verb.possession,True,18,subject,the Happy Hunter,47.0,266.0,313.0,male,1.0,primary
25,2,look,36,40,3129,3133,17,0.0,16.0,3093.0,3109.0,,,,,verb.perception,True,20,subject,the Happy Hunter,47.0,266.0,313.0,male,1.0,primary
26,5,looked,93,99,3373,3379,54,0.0,2.0,3280.0,3282.0,,,,,verb.perception,True,19,subject,the Skillful Fisher,1.0,12.0,13.0,male,1.0,tertiary
27,6,said,109,113,3506,3510,54,106.0,108.0,3503.0,3505.0,,,,,verb.communication,True,21,subject,the Skillful Fisher,1.0,12.0,13.0,male,1.0,tertiary
28,2,said,78,82,3632,3636,39,0.0,16.0,3554.0,3570.0,,,,,verb.communication,True,23,subject,the Happy Hunter,8.0,6.0,14.0,male,1.0,tertiary
29,2,done,35,39,3717,3721,54,9.0,25.0,3691.0,3707.0,,,,,verb.social,True,22,subject,the Skillful Fisher,1.0,12.0,13.0,male,1.0,tertiary
31,1,lost,8,12,3769,3773,54,1.0,2.0,3762.0,3763.0,42.0,94.0,3803.0,3855.0,verb.possession,True,25,subject,the Skillful Fisher,1.0,12.0,13.0,male,1.0,tertiary
32,1,expected,18,26,3913,3921,40,6.0,15.0,3901.0,3910.0,,,,,verb.cognition,True,24,subject,the Happy Hunter's brother,31.0,27.0,58.0,male,1.0,tertiary
33,4,wish,127,131,4050,4054,40,113.0,116.0,4036.0,4039.0,135.0,142.0,4058.0,4065.0,verb.emotion,True,27,subject,the Happy Hunter's brother,31.0,27.0,58.0,male,1.0,tertiary
