sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
0,1,left,verb.change,8,9
0,1,left,verb.change,8,8
1,1,provide,verb.consumption,10,8
1,2,did,verb.social,10,10
3,0,had,verb.possession,8,8
3,0,had,verb.possession,8,12
3,4,withdrawn,verb.motion,13,14
4,0,had,verb.perception,15,16
4,0,had,verb.perception,15,15
5,1,know,verb.cognition,15,9
5,1,know,verb.cognition,15,15
10,0,instructed,verb.communication,10,22
10,0,instructed,verb.communication,10,21
10,0,instructed,verb.communication,10,10
11,1,become,verb.change,8,8
11,4,proposed,verb.communication,23,23
11,4,proposed,verb.communication,23,8
11,5,leave,verb.motion,23,8
11,7,promising,verb.communication,23,23
11,7,promising,verb.communication,23,8
11,10,procure,verb.possession,23,8
12,2,said,verb.communication,23,23
12,2,said,verb.communication,23,21
12,2,said,verb.communication,21,23
12,2,said,verb.communication,21,21
12,4,part,verb.social,21,23
16,0,agreed,verb.communication,27,28
16,0,agreed,verb.communication,27,27
16,1,kill,verb.contact,27,28
18,0,had,verb.possession,27,27
19,4,have,verb.possession,27,30
23,0,followed,verb.motion,3,3
23,1,driving,verb.contact,3,3
23,2,brought,verb.motion,3,3
24,0,commenced,verb.change,3,3
24,1,skinning,verb.contact,3,3
25,0,rubbed,verb.contact,3,3
25,1,thinking,verb.cognition,3,3
31,1,drawing,verb.contact,3,3
37,0,stood,verb.contact,3,3
37,1,dropped,verb.motion,3,3
38,2,remembered,verb.cognition,3,41
38,2,remembered,verb.cognition,3,39
38,2,remembered,verb.cognition,3,3
39,1,told,verb.communication,42,44
39,1,told,verb.communication,42,43
39,1,told,verb.communication,42,3
39,1,told,verb.communication,3,44
39,1,told,verb.communication,3,43
39,1,told,verb.communication,3,3
39,5,bequeathed,verb.possession,43,44
39,5,bequeathed,verb.possession,43,43
39,5,bequeathed,verb.possession,43,3
41,3,opening,verb.contact,3,45
41,3,opening,verb.contact,3,3
45,1,shot,verb.competition,3,3
50,1,meet,verb.motion,3,21
50,1,meet,verb.motion,3,3
57,2,saw,verb.perception,3,55
60,2,procure,verb.possession,3,3
62,1,heard,verb.perception,3,62
62,1,heard,verb.perception,3,63
62,1,heard,verb.perception,3,64
64,1,pointed,verb.communication,66,68
65,4,left,verb.motion,66,3
71,1,spoke,verb.communication,3,30
71,1,spoke,verb.communication,3,3
71,2,answered,verb.communication,30,3
72,0,said,verb.communication,378,68
72,3,take,verb.contact,68,379
74,0,thought,verb.cognition,3,3
74,6,help,verb.social,3,76
74,6,help,verb.social,3,68
74,7,noticing,verb.perception,3,76
74,7,noticing,verb.perception,3,68
75,2,take,verb.possession,76,3
76,1,see,verb.perception,3,76
77,2,snatched,verb.contact,3,76
79,3,spoke,verb.communication,3,76
80,0,touched,verb.contact,3,76
82,0,said,verb.communication,76,76
82,0,said,verb.communication,76,3
86,1,think,verb.cognition,3,3
91,1,pointed,verb.communication,76,3
92,2,commenced,verb.change,82,82
93,3,thought,verb.cognition,82,82
94,2,find,verb.possession,82,82
95,0,heard,verb.perception,82,66
96,1,see,verb.social,85,87
97,1,told,verb.communication,82,68
97,2,enter,verb.motion,82,68
98,1,entertained,verb.emotion,90,82
100,0,asked,verb.communication,82,90
100,0,asked,verb.communication,82,92
101,3,told,verb.communication,90,82
102,3,tried,verb.social,3,3
103,1,knew,verb.cognition,3,3
103,3,lost,verb.possession,3,3
106,1,peeping,verb.contact,3,3
106,2,discovered,verb.perception,3,95
106,3,warming,verb.body,3,95
107,0,thought,verb.cognition,3,96
107,0,thought,verb.cognition,3,3
107,2,know,verb.cognition,96,3
109,2,said,verb.communication,96,380
109,2,said,verb.communication,96,96
111,1,prepare,verb.change,96,3
113,0,remarked,verb.communication,96,96
116,1,seeing,verb.perception,3,96
116,1,seeing,verb.perception,3,3
116,2,thought,verb.cognition,3,3
117,1,promised,verb.communication,96,3
118,2,change,verb.change,3,3
120,1,added,verb.communication,96,380
120,1,added,verb.communication,96,96
120,1,added,verb.communication,96,3
122,1,helped,verb.contact,104,104
123,0,felt,verb.emotion,3,3
123,1,think,verb.cognition,3,3
123,6,said,verb.communication,96,382
125,0,"said--""help",verb.contact,96,3
126,1,dipping,verb.motion,3,3
128,1,raising,verb.motion,96,96
130,0,observed,verb.cognition,3,96
130,0,observed,verb.cognition,3,3
130,2,address,verb.communication,96,3
130,3,took,verb.change,3,96
131,1,said,verb.communication,380,96
131,1,said,verb.communication,96,96
132,1,gain,verb.possession,380,380
134,1,reach,verb.communication,380,385
134,1,reach,verb.communication,380,96
134,1,reach,verb.communication,380,384
134,5,tell,verb.communication,386,380
134,5,tell,verb.communication,380,380
134,5,tell,verb.communication,384,380
134,7,proceed,verb.communication,380,380
134,8,accomplish,verb.social,380,380
139,0,ordered,verb.communication,96,96
140,1,gave,verb.communication,96,3
143,0,directed,verb.communication,96,3
144,1,expected,verb.cognition,3,3
144,2,meet,verb.motion,3,3
145,0,reached,verb.motion,3,119
146,1,heard,verb.perception,3,96
146,1,heard,verb.perception,3,388
146,2,saying,verb.communication,96,388
148,0,prepared,verb.change,96,3
148,2,acting,verb.body,96,122
148,6,looked,verb.perception,96,96
148,6,looked,verb.perception,96,123
150,2,satisfied,verb.consumption,3,3
150,3,addressed,verb.communication,96,3
154,0,wore,verb.body,96,96
155,1,told,verb.communication,131,96
155,1,told,verb.communication,131,133
155,1,told,verb.communication,131,6
155,1,told,verb.communication,132,96
155,1,told,verb.communication,132,133
155,1,told,verb.communication,132,6
155,1,told,verb.communication,6,96
155,1,told,verb.communication,6,133
155,1,told,verb.communication,6,6
155,3,requested,verb.communication,133,96
155,3,requested,verb.communication,133,133
155,6,save,verb.social,96,133
157,10,hand,verb.possession,135,137
161,1,enticed,verb.emotion,4,4
161,1,enticed,verb.emotion,4,146
167,2,urge,verb.communication,148,148
170,0,answered,verb.communication,3,3
172,1,heard,verb.perception,3,156
172,1,heard,verb.perception,3,3
174,1,heaved,verb.body,135,135
174,2,saw,verb.cognition,3,135
175,3,prepare,verb.change,135,159
176,0,see,verb.cognition,159,135
177,1,attend,verb.social,135,135
180,1,oblige,verb.social,159,135
180,4,said,verb.communication,135,135
180,4,said,verb.communication,159,135
180,5,addressing,verb.communication,135,159
187,2,invited,verb.communication,135,135
187,2,invited,verb.communication,135,3
187,3,help,verb.social,3,135
188,3,dip,verb.body,3,3
190,0,fell,verb.motion,3,3
190,1,satisfied,verb.consumption,3,3
193,5,say,verb.communication,82,82
195,1,added,verb.communication,135,3
197,3,fluttered,verb.emotion,4,3
197,4,set,verb.change,4,3
197,4,set,verb.change,3,3
198,3,commenced,verb.change,172,173
198,3,commenced,verb.change,172,3
198,4,telling,verb.communication,172,173
198,4,telling,verb.communication,172,3
198,6,lost,verb.possession,3,3
199,1,interrupt,verb.communication,172,172
199,2,say,verb.communication,172,173
200,0,listened,verb.perception,3,172
201,0,renewed,verb.change,135,135
201,1,inquired,verb.communication,135,3
201,5,darkened,verb.change,3,3
202,0,told,verb.communication,3,135
205,0,told,verb.communication,3,135
205,0,told,verb.communication,3,177
209,0,told,verb.communication,3,135
214,1,cause,verb.communication,3,135
215,2,wishing,verb.emotion,135,3
216,2,see,verb.communication,3,135
216,2,see,verb.communication,3,3
216,4,recover,verb.possession,3,135
218,3,know,verb.cognition,3,3
219,1,prepare,verb.change,3,3
219,5,place,verb.contact,3,3
222,1,fulfill,verb.creation,3,3
223,1,heard,verb.perception,3,184
224,1,saw,verb.creation,3,185
229,3,changed,verb.change,3,3
230,0,passed,verb.motion,3,188
230,0,passed,verb.motion,3,189
230,3,came,verb.motion,3,188
230,8,asked,verb.communication,188,190
231,7,changed,verb.change,3,3
233,4,buoyed,verb.creation,191,3
237,0,followed,verb.motion,188,3
239,0,changed,verb.change,3,3
242,1,remembered,verb.cognition,135,3
242,2,placing,verb.contact,135,3
243,3,giving,verb.creation,3,135
244,1,recovering,verb.body,135,135
244,5,feared,verb.emotion,3,3
244,8,destroyed,verb.creation,3,3
245,1,see,verb.perception,135,135
245,2,show,verb.perception,135,135
246,1,stood,verb.contact,135,135
249,1,restored,verb.change,3,135
252,0,urged,verb.communication,205,205
252,0,urged,verb.communication,205,206
253,0,alluded,verb.communication,135,4
254,1,prepared,verb.cognition,3,3
254,2,return,verb.motion,3,3
255,0,bestowed,verb.possession,205,3
256,8,constrained,verb.social,3,3
258,3,taking,verb.motion,3,3
258,4,addressed,verb.communication,205,3
259,1,proved,verb.cognition,3,395
260,1,accomplished,verb.social,3,3
266,4,met,verb.motion,4,3
271,2,done,verb.social,3,205
272,1,go,verb.motion,216,63
272,1,go,verb.motion,216,399
272,1,go,verb.motion,216,3
274,0,smiled,verb.body,92,3
274,0,smiled,verb.body,92,92
274,2,greeted,verb.communication,3,92
274,2,greeted,verb.communication,92,92
277,2,entertained,verb.social,119,119
279,1,said,verb.communication,96,3
279,2,see,verb.cognition,3,3
279,4,secured,verb.possession,3,3
280,2,succeed,verb.social,3,3
281,2,pulled,verb.contact,96,96
281,2,pulled,verb.contact,96,3
281,3,presented,verb.possession,96,3
281,4,saying,verb.communication,96,388
281,4,saying,verb.communication,96,96
281,4,saying,verb.communication,96,3
281,5,give,verb.possession,96,3
283,0,hope,verb.emotion,96,3
286,1,bestowed,verb.possession,96,96
287,1,see,verb.perception,3,96
290,1,discovered,verb.perception,96,3
291,6,shown,verb.communication,3,68
292,1,said,verb.communication,402,68
292,2,pointing,verb.communication,68,71
292,2,pointing,verb.communication,68,68
293,0,said,verb.communication,76,4
293,0,said,verb.communication,68,4
294,4,raise,verb.body,76,76
295,0,said,verb.communication,68,379
295,0,said,verb.communication,68,403
295,0,said,verb.communication,68,68
296,2,opened,verb.contact,3,68
298,1,presented,verb.communication,3,68
299,0,stole,verb.motion,76,249
299,0,stole,verb.motion,76,3
299,0,stole,verb.motion,68,249
299,0,stole,verb.motion,68,3
301,0,talked,verb.communication,68,3
301,1,congratulated,verb.communication,68,3
301,2,concluded,verb.cognition,68,71
301,2,concluded,verb.cognition,68,3
301,3,telling,verb.communication,68,71
301,3,telling,verb.communication,68,3
301,5,take,verb.motion,3,71
301,5,take,verb.motion,3,3
303,1,saying,verb.communication,68,378
303,1,saying,verb.communication,68,3
304,2,speaking,verb.communication,68,256
304,2,speaking,verb.communication,68,258
304,2,speaking,verb.communication,68,254
304,2,speaking,verb.communication,68,257
305,1,saying,verb.communication,68,3
305,1,saying,verb.communication,68,257
305,5,take,verb.possession,3,257
306,1,kill,verb.contact,68,3
307,0,raised,verb.contact,68,68
308,2,pulled,verb.contact,403,68
311,2,welcomed,verb.emotion,68,68
312,0,requested,verb.communication,68,71
312,0,requested,verb.communication,68,3
312,0,requested,verb.communication,68,68
312,1,take,verb.possession,3,71
312,1,take,verb.possession,3,68
313,1,asked,verb.communication,68,276
313,1,asked,verb.communication,68,3
313,1,asked,verb.communication,68,278
313,2,relate,verb.cognition,3,3
314,0,gave,verb.possession,3,3
316,0,informed,verb.communication,68,21
316,0,informed,verb.communication,68,3
316,0,informed,verb.communication,68,68
317,0,added,verb.communication,68,71
317,0,added,verb.communication,68,282
317,0,added,verb.communication,68,68
317,2,shown,verb.perception,68,282
317,6,take,verb.motion,68,71
317,6,take,verb.motion,68,68
319,0,inquired,verb.communication,407,71
320,1,take,verb.social,71,411
320,1,take,verb.social,71,68
320,2,treat,verb.social,71,411
321,3,disposed,verb.cognition,284,285
323,2,given,verb.possession,3,288
323,8,have,verb.possession,412,411
324,0,want,verb.emotion,289,289
324,0,want,verb.emotion,289,411
325,0,bade,verb.communication,68,3
327,2,paid,verb.possession,3,3
328,0,cried,verb.communication,3,413
328,0,cried,verb.communication,3,411
328,4,have,verb.possession,3,411
