sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,1,left,20.0,24.0,20.0,24.0,8,0.0,14.0,0.0,14.0,"9,8",25.0,34.0,25.0,34.0,67.0,82.0,,,verb.change,1,True
1,2,did,71.0,74.0,155.0,158.0,10,68.0,70.0,152.0,154.0,10,75.0,92.0,159.0,176.0,93.0,103.0,177.0,187.0,verb.social,1,True
2,1,managed,78.0,85.0,267.0,274.0,8,73.0,77.0,262.0,266.0,,86.0,99.0,275.0,288.0,,,,,verb.social,1,True
3,4,withdrawn,70.0,79.0,360.0,369.0,13,55.0,65.0,345.0,355.0,14,98.0,124.0,388.0,414.0,,,,,verb.motion,1,True
4,0,had,9.0,12.0,471.0,474.0,15,0.0,8.0,462.0,470.0,"16,15",13.0,59.0,475.0,521.0,,,,,verb.perception,1,True
5,1,know,18.0,22.0,541.0,545.0,15,0.0,4.0,523.0,527.0,"9,15",23.0,49.0,546.0,572.0,,,,,verb.cognition,1,True
6,1,remember,56.0,64.0,630.0,638.0,10,28.0,38.0,602.0,612.0,,65.0,67.0,639.0,641.0,,,,,verb.cognition,1,True
7,2,making,58.0,64.0,701.0,707.0,8,22.0,26.0,665.0,669.0,,65.0,84.0,708.0,727.0,,,,,verb.social,1,True
8,0,became,11.0,17.0,824.0,830.0,10,0.0,10.0,813.0,823.0,,18.0,51.0,831.0,864.0,,,,,verb.change,1,True
9,2,killing,30.0,37.0,942.0,949.0,10,0.0,2.0,912.0,914.0,,38.0,61.0,950.0,973.0,,,,,verb.contact,1,True
10,0,instructed,3.0,13.0,978.0,988.0,10,0.0,2.0,975.0,977.0,"22,21,10",14.0,26.0,989.0,1001.0,,,,,verb.communication,1,True
11,10,procure,174.0,181.0,1265.0,1272.0,23,165.0,167.0,1256.0,1258.0,8,182.0,192.0,1273.0,1283.0,,,,,verb.possession,1,True
12,2,said,56.0,60.0,1341.0,1345.0,"23,21",38.0,50.0,1323.0,1335.0,"23,21",61.0,94.0,1346.0,1379.0,,,,,verb.communication,1,True
13,1,saying,61.0,67.0,1442.0,1448.0,2,0.0,8.0,1381.0,1389.0,,70.0,116.0,1451.0,1497.0,,,,,verb.communication,1,True
16,3,making,122.0,128.0,1766.0,1772.0,,,,,,27,129.0,136.0,1773.0,1780.0,,,,,verb.creation,1,True
18,0,had,9.0,12.0,1885.0,1888.0,27,0.0,8.0,1876.0,1884.0,27,13.0,97.0,1889.0,1973.0,,,,,verb.possession,1,True
19,0,hunted,16.0,22.0,1991.0,1997.0,27,11.0,15.0,1986.0,1990.0,,23.0,33.0,1998.0,2008.0,34.0,75.0,2009.0,2050.0,verb.competition,1,True
22,2,saw,49.0,52.0,2286.0,2289.0,3,46.0,48.0,2283.0,2285.0,,53.0,59.0,2290.0,2296.0,,,,,verb.perception,1,True
23,0,followed,13.0,21.0,2359.0,2367.0,3,0.0,2.0,2346.0,2348.0,3,22.0,25.0,2368.0,2371.0,26.0,33.0,2372.0,2379.0,verb.motion,1,True
24,0,commenced,62.0,71.0,2519.0,2528.0,3,55.0,61.0,2512.0,2518.0,3,72.0,84.0,2529.0,2541.0,86.0,143.0,2543.0,2600.0,verb.change,1,True
25,0,rubbed,3.0,9.0,2605.0,2611.0,3,0.0,2.0,2602.0,2604.0,3,10.0,18.0,2612.0,2620.0,20.0,52.0,2622.0,2654.0,verb.contact,1,True
26,4,looked,98.0,104.0,2754.0,2760.0,3,77.0,89.0,2733.0,2745.0,,,,,,,,,,verb.perception,1,True
27,2,came,60.0,64.0,2951.0,2955.0,,44.0,59.0,2935.0,2950.0,3,65.0,75.0,2956.0,2966.0,,,,,verb.motion,1,True
29,1,reached,29.0,36.0,3052.0,3059.0,3,26.0,28.0,3049.0,3051.0,,37.0,56.0,3060.0,3079.0,,,,,verb.motion,1,True
30,6,heard,174.0,179.0,3255.0,3260.0,3,149.0,166.0,3230.0,3247.0,,,,,,,,,,verb.perception,1,True
31,2,took,67.0,71.0,3329.0,3333.0,3,64.0,66.0,3326.0,3328.0,,72.0,85.0,3334.0,3347.0,,,,,verb.social,1,True
34,2,longed,59.0,65.0,3684.0,3690.0,3,56.0,58.0,3681.0,3683.0,,66.0,99.0,3691.0,3724.0,,,,,verb.emotion,1,True
36,2,shot,59.0,63.0,3960.0,3964.0,3,0.0,6.0,3901.0,3907.0,,64.0,68.0,3965.0,3969.0,69.0,73.0,3970.0,3974.0,verb.competition,1,True
37,0,stood,8.0,13.0,3984.0,3989.0,3,0.0,2.0,3976.0,3978.0,3,35.0,46.0,4011.0,4022.0,64.0,92.0,4040.0,4068.0,verb.contact,1,True
38,2,remembered,122.0,132.0,4192.0,4202.0,3,115.0,121.0,4185.0,4191.0,"41,39,3",133.0,235.0,4203.0,4305.0,,,,,verb.cognition,1,True
39,1,told,20.0,24.0,4327.0,4331.0,"42,3",0.0,11.0,4307.0,4318.0,"44,43,3",25.0,31.0,4332.0,4338.0,,,,,verb.communication,1,True
40,2,secure,87.0,93.0,4599.0,4605.0,3,57.0,59.0,4569.0,4571.0,,94.0,98.0,4606.0,4610.0,,,,,verb.possession,1,True
41,4,prompted,94.0,102.0,4706.0,4714.0,,84.0,93.0,4696.0,4705.0,3,103.0,106.0,4715.0,4718.0,,,,,verb.communication,1,True
42,2,staying,38.0,45.0,4797.0,4804.0,3,21.0,23.0,4780.0,4782.0,,,,,,,,,,verb.motion,1,True
43,1,returned,17.0,25.0,4926.0,4934.0,3,14.0,16.0,4923.0,4925.0,,,,,,,,,,verb.motion,1,True
44,0,emerged,11.0,18.0,4996.0,5003.0,3,8.0,10.0,4993.0,4995.0,,19.0,32.0,5004.0,5017.0,,,,,verb.motion,1,True
45,1,shot,23.0,27.0,5173.0,5177.0,3,20.0,22.0,5170.0,5172.0,3,28.0,57.0,5178.0,5207.0,,,,,verb.competition,1,True
47,3,passed,110.0,116.0,5467.0,5473.0,3,0.0,9.0,5357.0,5366.0,,,,,,,,,,verb.motion,1,True
49,2,flapped,100.0,107.0,5675.0,5682.0,4,87.0,99.0,5662.0,5674.0,,108.0,117.0,5683.0,5692.0,,,,,verb.motion,1,True
50,1,meet,22.0,26.0,5789.0,5793.0,3,13.0,15.0,5780.0,5782.0,"21,3",27.0,39.0,5794.0,5806.0,,,,,verb.motion,1,True
51,2,had,42.0,45.0,5897.0,5900.0,3,39.0,41.0,5894.0,5896.0,,46.0,56.0,5901.0,5911.0,,,,,verb.possession,1,True
53,1,shoot,14.0,19.0,6004.0,6009.0,3,5.0,7.0,5995.0,5997.0,,20.0,28.0,6010.0,6018.0,,,,,verb.competition,1,True
55,2,thought,21.0,28.0,6146.0,6153.0,3,18.0,20.0,6143.0,6145.0,,,,,,,,,,verb.cognition,1,True
56,6,heard,160.0,165.0,6368.0,6373.0,3,157.0,159.0,6365.0,6367.0,,166.0,186.0,6374.0,6394.0,188.0,231.0,6396.0,6439.0,verb.perception,1,True
57,1,heard,18.0,23.0,6459.0,6464.0,3,15.0,17.0,6456.0,6458.0,,24.0,30.0,6465.0,6471.0,,,,,verb.perception,1,True
58,1,emerged,26.0,33.0,6623.0,6630.0,3,23.0,25.0,6620.0,6622.0,,34.0,49.0,6631.0,6646.0,,,,,verb.change,1,True
59,1,marked,66.0,72.0,6766.0,6772.0,3,47.0,62.0,6747.0,6762.0,,,,,,,,,,verb.cognition,1,True
60,2,procure,43.0,50.0,6862.0,6869.0,3,10.0,12.0,6829.0,6831.0,3,51.0,108.0,6870.0,6927.0,,,,,verb.possession,1,True
61,2,see,44.0,47.0,6973.0,6976.0,3,35.0,37.0,6964.0,6966.0,,48.0,77.0,6977.0,7006.0,,,,,verb.perception,1,True
62,1,heard,28.0,33.0,7036.0,7041.0,3,0.0,2.0,7008.0,7010.0,"62,63,64",34.0,157.0,7042.0,7165.0,,,,,verb.perception,1,True
64,0,advanced,12.0,20.0,7253.0,7261.0,3,5.0,11.0,7246.0,7252.0,,,,,,,,,,verb.motion,1,True
65,4,left,43.0,47.0,7354.0,7358.0,66,30.0,32.0,7341.0,7343.0,3,48.0,51.0,7359.0,7362.0,,,,,verb.motion,1,True
66,2,said,20.0,24.0,7384.0,7388.0,,1.0,17.0,7365.0,7381.0,68,25.0,34.0,7389.0,7398.0,,,,,verb.communication,1,True
68,0,pointing,2.0,10.0,7421.0,7429.0,,,,,,"71,68",11.0,58.0,7430.0,7477.0,,,,,verb.communication,1,True
69,2,sit,22.0,25.0,7501.0,7504.0,3,13.0,16.0,7492.0,7495.0,,,,,,,,,,verb.motion,1,True
70,0,gave,5.0,9.0,7512.0,7516.0,,0.0,4.0,7507.0,7511.0,3,10.0,13.0,7517.0,7520.0,,,,,verb.possession,1,True
71,1,spoke,20.0,25.0,7618.0,7623.0,3,17.0,19.0,7615.0,7617.0,"30,3",26.0,54.0,7624.0,7652.0,,,,,verb.communication,1,True
72,0,said,12.0,16.0,7666.0,7670.0,378,1.0,9.0,7655.0,7663.0,68,17.0,26.0,7671.0,7680.0,,,,,verb.communication,1,True
74,0,thought,7.0,14.0,7832.0,7839.0,3,0.0,6.0,7825.0,7831.0,3,15.0,108.0,7840.0,7933.0,110.0,182.0,7935.0,8007.0,verb.cognition,1,True
75,2,take,34.0,38.0,8043.0,8047.0,76,24.0,27.0,8033.0,8036.0,3,39.0,74.0,8048.0,8083.0,,,,,verb.possession,1,True
76,0,displeased,3.0,13.0,8088.0,8098.0,,0.0,2.0,8085.0,8087.0,"76,3",14.0,17.0,8099.0,8102.0,,,,,verb.emotion,1,True
