sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,1,said,30,34,193,197,,1.0,27.0,164.0,190.0,0,35.0,43.0,198.0,206.0,,,,,verb.communication,1
2,3,has,50,53,258,261,15.0,46.0,49.0,254.0,257.0,16,54.0,80.0,262.0,288.0,81.0,106.0,289.0,314.0,verb.possession,1
3,2,received,32,40,347,355,18.0,10.0,19.0,325.0,334.0,,41.0,57.0,356.0,372.0,,,,,verb.possession,1
3,3,consider,61,69,376,384,0.0,59.0,60.0,374.0,375.0,0,70.0,96.0,385.0,411.0,,,,,verb.cognition,1
4,0,said,6,10,420,424,,1.0,3.0,415.0,417.0,1,11.0,79.0,425.0,493.0,,,,,verb.communication,1
6,1,heard,7,12,569,574,1.0,0.0,1.0,562.0,563.0,19,13.0,43.0,575.0,605.0,,,,,verb.perception,1
6,2,say,37,40,599,602,19.0,13.0,36.0,575.0,598.0,,41.0,43.0,603.0,605.0,,,,,verb.communication,1
6,4,understand,61,71,623,633,1.0,49.0,50.0,611.0,612.0,,72.0,74.0,634.0,636.0,,,,,verb.cognition,1
7,0,took,20,24,658,662,18.0,0.0,9.0,638.0,647.0,,25.0,36.0,663.0,674.0,,,,,verb.possession,1
8,0,injured,8,15,721,728,18.0,5.0,7.0,718.0,720.0,18,16.0,23.0,729.0,736.0,,,,,verb.body,1
8,1,broke,29,34,742,747,18.0,5.0,7.0,718.0,720.0,18,35.0,50.0,748.0,763.0,51.0,71.0,764.0,784.0,verb.contact,1
8,2,made,67,71,780,784,18.0,54.0,63.0,767.0,776.0,,,,,,,,,,verb.social,1
9,0,gave,3,7,789,793,18.0,0.0,2.0,786.0,788.0,18,8.0,15.0,794.0,801.0,16.0,27.0,802.0,813.0,verb.possession,1
9,1,ran,45,48,831,834,18.0,0.0,2.0,786.0,788.0,18,64.0,75.0,850.0,861.0,77.0,120.0,863.0,906.0,verb.motion,1
10,0,obtained,18,26,925,933,18.0,15.0,17.0,922.0,924.0,,27.0,43.0,934.0,950.0,,,,,verb.possession,1
11,0,think,3,8,956,961,2.0,1.0,2.0,954.0,955.0,2,9.0,51.0,962.0,1004.0,,,,,verb.cognition,1
11,3,had,25,28,978,981,2.0,9.0,10.0,962.0,963.0,,29.0,47.0,982.0,1000.0,48.0,51.0,1001.0,1004.0,verb.possession,1
11,4,said,54,58,1007,1011,2.0,1.0,51.0,954.0,1004.0,2,59.0,70.0,1012.0,1023.0,,,,,verb.communication,1
12,1,imagine,10,17,1035,1042,2.0,1.0,2.0,1026.0,1027.0,2,18.0,71.0,1043.0,1096.0,,,,,verb.creation,1
15,1,said,32,36,1171,1175,2.0,1.0,29.0,1140.0,1168.0,3,37.0,51.0,1176.0,1190.0,,,,,verb.communication,1
17,2,travelling,20,30,1245,1255,2.0,1.0,4.0,1226.0,1229.0,,31.0,55.0,1256.0,1280.0,56.0,84.0,1281.0,1309.0,verb.motion,1
18,0,have,4,8,1315,1319,2.0,0.0,3.0,1311.0,1314.0,,9.0,30.0,1320.0,1341.0,31.0,37.0,1342.0,1348.0,verb.possession,1
20,3,said,62,66,1452,1456,,,,,,2,67.0,78.0,1457.0,1468.0,,,,,verb.communication,1
20,4,suppose,85,92,1475,1482,,,,,,2,93.0,149.0,1483.0,1539.0,,,,,verb.communication,1
20,5,slept,95,100,1485,1490,2.0,93.0,94.0,1483.0,1484.0,,,,,,,,,,verb.body,1
21,1,said,45,49,1587,1591,,1.0,42.0,1543.0,1584.0,"2,3",50.0,52.0,1592.0,1594.0,,,,,verb.communication,1
