clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the mule,10,2,24,26,the mule,male,1.0,primary
the snail/The snail,18,4,16,20,the snail,male,1.0,primary
the swallow,2,2,16,18,the swallow,unknown,0.0,primary
the hare,0,3,14,17,the hare,male,1.0,primary
a member of the committee of judges,8,1,12,13,a member of the committee of judges,unknown,0.0,secondary
the fly,11,1,11,12,the fly,unknown,0.0,secondary
Our worshipful judges,41,1,3,4,Our worshipful judges,group/nonbinary,1.0,tertiary
"the fence - rail , who had been a witness at the distribution of prizes",1,1,2,3,"the fence - rail , who had been a witness at the distribution of prizes",unknown,0.0,tertiary
the fence - rail,3,1,1,2,the fence - rail,male,1.0,tertiary
the committee,33,1,0,1,the committee,unknown,0.0,tertiary
the first judges of swiftness in racing,46,1,0,1,the first judges of swiftness in racing,unknown,0.0,tertiary
an active and thoughtful member of the committee,44,1,0,1,an active and thoughtful member of the committee,unknown,0.0,tertiary
mankind call the beautiful,36,1,0,1,mankind call the beautiful,unknown,0.0,tertiary
people,35,1,0,1,people,unknown,0.0,tertiary
a candidate,34,1,0,1,a candidate,unknown,0.0,tertiary
the judges on the committee,32,1,0,1,the judges on the committee,unknown,0.0,tertiary
many respectable people,19,1,0,1,many respectable people,unknown,0.0,tertiary
one of the judges on the committee,31,1,0,1,one of the judges on the committee,unknown,0.0,tertiary
good friends,16,1,0,1,good friends,unknown,0.0,tertiary
the committee of judges,9,1,0,1,the committee of judges,unknown,0.0,tertiary
And the snail,6,1,0,1,And the snail,unknown,0.0,tertiary
a cripple in the service,26,1,0,1,a cripple in the service,unknown,0.0,tertiary
the prize committee,17,1,0,1,the prize committee,unknown,0.0,tertiary
a man of talent in the thing men call a ' committee,47,1,0,1,a man of talent in the thing men call a ' committee,male,1.0,tertiary
