coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
0,the hare,the hare,1,35,43,0
0,the hare,the hare,24,32,40,0
0,the hare,the hare,37,24,32,0
0,the hare,he,24,78,80,0
0,the hare,his,43,82,85,0
0,the hare,he,43,121,123,0
0,the hare,himself,43,219,226,0
0,the hare,He,59,0,2,0
0,the hare,he,60,1,3,0
0,the hare,he,43,202,204,0
0,the hare,him,64,23,26,0
0,the hare,he,61,8,10,0
0,the hare,him,63,7,10,0
0,the hare,myself,3,90,96,0
0,the hare,his,61,62,65,0
0,the hare,I,3,59,60,0
0,the hare,his,61,26,29,0
15,one,One,57,0,3,0
15,one,one,2,46,49,0
16,good friends,good friends,2,68,80,0
17,the prize committee,the prize committee,2,87,106,0
18,the snail,I,28,18,19,0
18,the snail,myself,26,52,58,0
18,the snail,The snail,85,0,9,0
18,the snail,my,25,51,53,0
18,the snail,I,25,0,1,0
18,the snail,I,24,1,2,0
18,the snail,the snail,23,55,64,0
18,the snail,I,23,1,2,0
18,the snail,he,10,15,17,0
18,the snail,his,9,67,70,0
18,the snail,himself,9,8,15,0
18,the snail,his,9,54,57,0
18,the snail,I,27,4,5,0
18,the snail,the snail,3,10,19,0
18,the snail,himself,8,16,23,0
18,the snail,his,8,35,38,0
18,the snail,The snail,7,0,9,0
18,the snail,he,8,5,7,0
18,the snail,he,8,64,66,0
18,the snail,He,9,0,2,0
1,"the fence - rail , who had been a witness at the distribution of prizes",I,6,49,50,0
1,"the fence - rail , who had been a witness at the distribution of prizes","the fence-rail, who had been a witness at the distribution of prizes",4,11,79,0
1,"the fence - rail , who had been a witness at the distribution of prizes",I,6,0,1,0
19,many respectable people,many respectable people,6,13,36,0
2,the swallow,you,22,6,9,0
2,the swallow,your,21,85,89,0
2,the swallow,you,21,60,63,0
2,the swallow,I,20,93,94,0
2,the swallow,the swallow,20,67,78,0
2,the swallow,I,20,13,14,0
2,the swallow,you,19,34,37,0
2,the swallow,you,18,34,37,0
2,the swallow,You,18,0,3,0
2,the swallow,you,17,1,4,0
2,the swallow,I,13,13,14,0
2,the swallow,your,15,14,18,0
2,the swallow,you,16,2,5,0
2,the swallow,I,12,67,68,0
2,the swallow,I,12,1,2,0
2,the swallow,the swallow,11,59,70,0
2,the swallow,I,11,9,10,0
2,the swallow,I,11,1,2,0
3,the fence - rail,the fence-rail,15,37,51,0
3,the fence - rail,he,21,50,52,0
26,a cripple in the service,a cripple in the service,25,76,100,0
27,any one,any one,26,3,10,0
6,And the snail,And the snail,29,0,13,0
8,a member of the committee of judges,I,30,1,2,0
8,a member of the committee of judges,I,34,0,1,0
8,a member of the committee of judges,my,33,60,62,0
8,a member of the committee of judges,I,35,71,72,0
8,a member of the committee of judges,I,39,22,23,0
8,a member of the committee of judges,I,33,30,31,0
8,a member of the committee of judges,I,32,17,18,0
8,a member of the committee of judges,I,31,1,2,0
8,a member of the committee of judges,a member of the committee of judges,30,187,222,0
8,a member of the committee of judges,I,30,83,84,0
8,a member of the committee of judges,I,35,45,46,0
8,a member of the committee of judges,me,35,22,24,0
8,a member of the committee of judges,I,37,11,12,0
9,the committee of judges,the committee of judges,30,199,222,1
10,the mule,I,88,11,12,0
10,the mule,I,50,16,17,0
10,the mule,me,49,21,23,0
10,the mule,I,48,0,1,0
10,the mule,my,47,47,49,0
10,the mule,I,47,28,29,0
10,the mule,I,51,8,9,0
10,the mule,I,46,0,1,0
10,the mule,I,43,5,6,0
10,the mule,myself,50,22,28,0
10,the mule,the mule,40,46,54,0
10,the mule,myself,40,32,38,0
10,the mule,I,40,1,2,0
10,the mule,I,40,60,61,0
10,the mule,my,50,50,52,0
10,the mule,I,88,0,1,0
10,the mule,me,67,24,26,0
10,the mule,I,72,5,6,0
10,the mule,He,86,0,2,0
10,the mule,he,84,8,10,0
10,the mule,him,83,125,128,0
10,the mule,I,83,5,6,0
10,the mule,I,72,20,21,0
10,the mule,I,81,1,2,0
10,the mule,the mule,80,60,68,0
10,the mule,I,74,0,1,0
31,one of the judges on the committee,one of the judges on the committee,40,75,109,0
32,the judges on the committee,the judges on the committee,40,82,109,1
33,the committee,the committee,40,96,109,1
34,a candidate,a candidate,42,35,46,0
35,people,people,43,168,174,0
36,mankind call the beautiful,mankind call the beautiful,46,18,44,0
11,the fly,I,53,9,10,0
11,the fly,I,65,5,6,0
11,the fly,I,64,0,1,0
11,the fly,I,55,49,50,0
11,the fly,I,56,0,1,0
11,the fly,I,58,14,15,0
11,the fly,I,60,21,22,0
11,the fly,I,62,5,6,0
11,the fly,I,63,0,1,0
11,the fly,I,54,5,6,0
11,the fly,I,55,0,1,0
11,the fly,the fly,52,12,19,0
41,Our worshipful judges,them,73,26,30,0
41,Our worshipful judges,them,72,45,49,0
41,Our worshipful judges,Our worshipful judges,71,0,21,0
41,Our worshipful judges,they,73,40,44,0
44,an active and thoughtful member of the committee,an active and thoughtful member of the committee,83,11,59,0
46,the first judges of swiftness in racing,the first judges of swiftness in racing,86,34,73,0
47,a man of talent in the thing men call a ' committee,a man of talent in the thing men call a 'committee,87,52,102,0
