clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
PETER/Peter/Peter Rabbit,6,20,24,44,PETER,male,1.0,primary
Little Benjamin/BENJAMIN/Benjamin/LITTLE Benjamin/little Benjamin,8,13,12,25,Little Benjamin,male,1.0,secondary
old Mr. Benjamin Bunny/little Benjamin Bunny,3,4,12,16,old Mr. Benjamin Bunny,male,1.0,secondary
Mr. McGregor,1,7,4,11,Mr. McGregor,male,1.0,tertiary
Old Mrs. Rabbit/old Mrs. Rabbit,7,3,3,6,Old Mrs. Rabbit,female,1.0,tertiary
Mrs. McGregor,2,2,3,5,Mrs. McGregor,female,1.0,tertiary
Little Benjamin/BENJAMIN/Benjamin/LITTLE Benjamin/little Benjamin--his Cousin/his cousin,26,3,1,4,Little Benjamin's Cousin,male,1.0,tertiary
a little rabbit,11,1,2,3,a little rabbit,male,1.0,tertiary
The mice,40,1,2,3,The mice,group/nonbinary,1.0,tertiary
OLD Mr. Bunny/old Mr. Bunny,10,2,0,2,OLD Mr. Bunny,unknown,0.0,tertiary
Little Benjamin/BENJAMIN/Benjamin/LITTLE Benjamin/little Benjamin--his Aunt,25,2,0,2,Little Benjamin's Aunt,unknown,0.0,tertiary
PETER/Peter/Peter Rabbit--his mother,56,1,1,2,PETER's mother,female,1.0,tertiary
a widow,22,1,0,1,a widow,unknown,0.0,tertiary
Mopsy,5,1,0,1,Mopsy,unknown,0.0,tertiary
Flopsy,4,1,0,1,Flopsy,unknown,0.0,tertiary
"Peter,""--said little Benjamin",9,1,0,1,"Peter,""--said little Benjamin",unknown,0.0,tertiary
people,58,1,0,1,people,unknown,0.0,tertiary
Little Benjamin/BENJAMIN/Benjamin/LITTLE Benjamin/little Benjamin--his father,35,1,0,1,Little Benjamin's father,male,1.0,tertiary
little Benjamin 's papa,36,1,0,1,little Benjamin 's papa,unknown,0.0,tertiary
cousins,21,1,0,1,cousins,unknown,0.0,tertiary
Mr. McGregor--his relations,16,1,0,1,Mr. McGregor's relations,unknown,0.0,tertiary
The cat,46,1,0,1,The cat,unknown,0.0,tertiary
old Mr. Benjamin Bunny/little Benjamin Bunny--his son,48,1,0,1,old Mr. Benjamin Bunny's son,unknown,0.0,tertiary
old Mr. Benjamin Bunny/little Benjamin Bunny--his nephew,49,1,0,1,old Mr. Benjamin Bunny's nephew,male,1.0,tertiary
some person,51,1,0,1,some person,unknown,0.0,tertiary
