sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
2,2,saw,46,49,192,195,8,41.0,45.0,187.0,191.0,,50.0,131.0,196.0,277.0,,,,,verb.perception,1,True
3,1,spinning,68,76,347,355,9,0.0,13.0,279.0,292.0,,77.0,81.0,356.0,360.0,82.0,96.0,361.0,375.0,verb.contact,1,True
5,2,returned,74,82,678,686,9,16.0,19.0,620.0,623.0,,,,,,,,,,verb.motion,1,True
6,4,let,166,169,1014,1017,,,,,,182,170.0,186.0,1018.0,1034.0,,,,,verb.social,1,True
7,4,lose,90,94,1257,1261,10,74.0,89.0,1241.0,1256.0,,95.0,109.0,1262.0,1276.0,,,,,verb.possession,1,True
9,0,seeking,9,16,1477,1484,,,,,,18,17.0,24.0,1485.0,1492.0,,,,,verb.possession,1,True
10,2,awoke,24,29,1608,1613,18,21.0,23.0,1605.0,1607.0,,,,,,,,,,verb.body,1,True
11,0,perceived,11,20,1688,1697,18,8.0,10.0,1685.0,1687.0,18,21.0,66.0,1698.0,1743.0,,,,,verb.perception,1,True
12,2,saw,69,72,1855,1858,23,0.0,67.0,1786.0,1853.0,18,73.0,88.0,1859.0,1874.0,,,,,verb.perception,1,True
13,2,seen,45,49,2002,2006,6,43.0,44.0,2000.0,2001.0,"185,18",50.0,65.0,2007.0,2022.0,,,,,verb.perception,1,True
14,0,let,1,4,2024,2027,,,,,,6,5.0,21.0,2028.0,2044.0,,,,,verb.social,1,True
15,7,told,136,140,2183,2187,,100.0,111.0,2147.0,2158.0,"29,28",141.0,144.0,2188.0,2191.0,,,,,verb.communication,1,True
