clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The Prince/the Prince,28,24,107,131,The Prince,male,1.0,primary
the maiden/The maiden,29,18,53,71,the maiden,female,1.0,secondary
The old woman/the old woman,9,13,24,37,The old woman,female,1.0,tertiary
the king/the King/The King,35,7,19,26,the king,male,1.0,tertiary
a young prince,18,1,12,13,a young prince,male,1.0,tertiary
the maidens/The maidens,23,3,8,11,the maidens,female,1.0,tertiary
the girls,10,2,6,8,the girls,female,1.0,tertiary
the armed troop,73,1,6,7,the armed troop,group/nonbinary,1.0,tertiary
The Prince/the Prince--his bride,43,6,1,7,The Prince's bride,female,1.0,tertiary
a man,183,6,0,6,a man,male,1.0,tertiary
the two maidens,122,1,5,6,the two maidens,female,1.0,tertiary
the two elder,25,1,4,5,the two elder,group/nonbinary,1.0,tertiary
the king/the King/The King--your son,197,1,4,5,the king's son,male,1.0,tertiary
Children,182,1,3,4,Children,unknown,0.0,tertiary
the king's son--his beloved,198,2,2,4,the king's son's beloved,female,1.0,tertiary
the king/the King/The King--My beloved,201,2,2,4,the king's beloved,male,1.0,tertiary
a maiden,215,3,1,4,a maiden,female,1.0,tertiary
The old wizard/the old wizard,105,2,2,4,The old wizard,male,1.0,tertiary
the youngest,6,2,2,4,the youngest,unknown,0.0,tertiary
a wind wizard 's son,58,1,2,3,a wind wizard 's son,male,1.0,tertiary
The Prince/the Prince--his father,41,3,0,3,The Prince's father,male,1.0,tertiary
Whirlwind!-mother of the wind,192,1,2,3,Whirlwind!-mother of the wind,unknown,0.0,tertiary
The wind wizard/the wind wizard,63,3,0,3,The wind wizard,unknown,0.0,tertiary
the maiden/The maiden--Her former bridegroom,209,1,2,3,the maiden's former bridegroom,male,1.0,tertiary
men,205,2,1,3,men,male,1.0,tertiary
the wind wizard 's son/The wind wizard 's son,64,3,0,3,the wind wizard 's son,unknown,0.0,tertiary
the king/the King/The King--his son,108,1,2,3,the king's son,male,1.0,tertiary
kind friends,213,1,1,2,kind friends,unknown,0.0,tertiary
The Prince/the Prince--his men,87,2,0,2,The Prince's men,male,1.0,tertiary
the wizard of Finland,214,1,1,2,the wizard of Finland,male,1.0,tertiary
the youngest girl,80,1,1,2,the youngest girl,female,1.0,tertiary
the eldest,126,1,1,2,the eldest,female,1.0,tertiary
a crab,228,2,0,2,a crab,unknown,0.0,tertiary
the two maidens--their sister,123,2,0,2,the two maidens's sister,female,1.0,tertiary
The three maidens,234,1,1,2,The three maidens,female,1.0,tertiary
the king 's son,190,1,1,2,the king 's son,male,1.0,tertiary
each other,16,2,0,2,each other,unknown,0.0,tertiary
the two poor maidens who helped you in your distress,232,1,1,2,the two poor maidens who helped you in your distress,female,1.0,tertiary
The wizard of,216,1,0,1,The wizard of,unknown,0.0,tertiary
the beautiful maiden,167,1,0,1,the beautiful maiden,female,1.0,tertiary
children together,236,1,0,1,children together,unknown,0.0,tertiary
princesses,235,1,0,1,princesses,female,1.0,tertiary
a magpie,132,1,0,1,a magpie,unknown,0.0,tertiary
the old witch,233,1,0,1,the old witch,unknown,0.0,tertiary
Ungrateful creatures,231,1,0,1,Ungrateful creatures,unknown,0.0,tertiary
anyone going over the bridge,207,1,0,1,anyone going over the bridge,unknown,0.0,tertiary
"their son , whom they had long mourned for dead",165,1,0,1,"their son , whom they had long mourned for dead",unknown,0.0,tertiary
the water - lily,147,1,0,1,the water - lily,unknown,0.0,tertiary
the magpie,133,1,0,1,the magpie,unknown,0.0,tertiary
the old wizard of Finland,211,1,0,1,the old wizard of Finland,unknown,0.0,tertiary
one swallow,135,1,0,1,one swallow,unknown,0.0,tertiary
Queen,163,1,0,1,Queen,female,1.0,tertiary
the cruel witch,153,1,0,1,the cruel witch,unknown,0.0,tertiary
a prince,151,1,0,1,a prince,male,1.0,tertiary
no singer,124,1,0,1,no singer,unknown,0.0,tertiary
the swallows,141,1,0,1,the swallows,unknown,0.0,tertiary
an old woman,3,1,0,1,an old woman,female,1.0,tertiary
the king/the King/The King--all the wizards of his country,99,1,0,1,the king's the wizards of his country,unknown,0.0,tertiary
another,112,1,0,1,another,unknown,0.0,tertiary
the maiden/The maiden--her elder sisters,55,1,0,1,the maiden's elder sisters,female,1.0,tertiary
none,8,1,0,1,none,unknown,0.0,tertiary
"the old woman , who twice or thrice every summer",12,1,0,1,"the old woman , who twice or thrice every summer",female,1.0,tertiary
each maiden,15,1,0,1,each maiden,female,1.0,tertiary
